Mo,Da,Hr,Space_Heating_cz1_themrs,Water_Heating_cz1_therms,Space_Heating_cz1_kWh,Water_Heating_cz1_kWh,Space_Heating_cz6_kWh,Space_Heating_cz6_kWh,Water_Heating_cz6_kWh
7,11,14,0,0.0123539,0,1.95057,0,0,0
7,11,15,0,0.0213726,0,0.860091,0,0,0
7,11,16,0,0.0030427,0,0,0,0,0
7,11,17,0,0.0796582,0,0,0,0,0
7,11,18,0,0.0712894,0,0,0,0,3.41322
7,11,19,0,0.00758064,0,0.075022,0,0,0
7,11,20,0,0.0611246,0,3.14812,0,0,0
7,11,21,0,0.00070091,0,0,0,0,0
7,11,22,0,0,0,0,0,0,0
7,11,23,0,0,0,0,0,0,0
7,11,24,0,0,0,0,0,0,0
7,12,1,0,0,0,0,0,0,0
7,12,2,0,0,0,0,0,0,0
7,12,3,0,0,0,0,0,0,0
7,12,4,0,0,0,0,0,0,0
7,12,5,0,0.00114574,0,0,0,0,0
7,12,6,0,0,0,0,0,0,0
7,12,7,0.117496,0,0.0759959,0,0,0,0
7,12,8,0.0474423,0.00547508,0.0306756,0,0,0,0
7,12,9,0.0424263,0,0.0275962,0,0,0,0
7,12,10,0.0276276,0.00885294,0.0177846,0,0,0,0
7,12,11,0.0241449,0.184666,0.0155905,0.525155,0,0,0.525155
7,12,12,0.0194145,0.0127949,0.0124445,2.5603,0,0,2.67887
7,12,13,0.0166367,0.00038265,0.0105721,0,0,0,0
7,12,14,0.0111301,0,0.00688157,0,0,0,0
7,12,15,0.00539174,0,0.00302699,0,0,0,0
7,12,16,0.0021434,0,0.000848681,0,0,0,0
7,12,17,0.000290551,0,0,0,0,0,0
7,12,18,0.000727703,0,0,0,0,0,0
7,12,19,0.00133773,0,0.000274208,0,0,0,0
7,12,20,0.00971705,0,0.00589959,0,0,0,0
7,12,21,0.0202542,0.00235562,0.0130656,0,0,0,0
7,12,22,0.0304289,0.000509832,0.0199835,0,0,0,0
7,12,23,0,0,0,0,0,0,0
7,12,24,0,0,0,0,0,0,0
7,13,1,0,0,0,0,0,0,0
7,13,2,0,0,0,0,0,0,0
7,13,3,0,0,0,0,0,0,0
7,13,4,0,0,0,0,0,0,0
7,13,5,0,0,0,0,0,0,0
7,13,6,0.0233924,0.131941,0.0139348,0,0,0,0
7,13,7,0.176768,0.0176628,0.118659,0.75022,0,0,0
7,13,8,0.0703013,0.00755936,0.0467664,1.70053,0,0,0
7,13,9,0.0473644,0.00296338,0.0313411,0,0,0,0
7,13,10,0.0273489,0,0.0178681,0,0,0,0
7,13,11,0.0172625,0.0919991,0.0111455,0,0,0,2.9927
7,13,12,0.00370644,0.0392955,0.00207215,0,0,0,0
7,13,13,0,0.0501001,0,2.53628,0,0,0
7,13,14,0,0.00214722,0,0,0,0,0
7,13,15,0,0.00791584,0,0,0,0,0
7,13,16,0,0,0,0,0,0,0
7,13,17,0,0.00263049,0,0,0,0,0
7,13,18,0,0.034107,0,0,0,0,0
7,13,19,0,0.0462455,0,0,0,0,0
7,13,20,0,0.151184,0,1.57546,0,0,1.65048
7,13,21,0.00337107,0.00551367,0.00074859,1.82675,0,0,1.99661
7,13,22,0.0143314,0.000407822,0.00865958,0,0,0,0
7,13,23,0,0,0,0,0,0,0
7,13,24,0,0,0,0,0,0,0
7,14,1,0,0,0,0,0,0,0
7,14,2,0,0,0,0,0,0,0
7,14,3,0,0,0,0,0,0,0
7,14,4,0,0,0,0,0,0,0
7,14,5,0,0,0,0,0,0,0
7,14,6,0,0,0,0,0,0,0
7,14,7,0.146082,0,0.0960753,0,0,0,0
7,14,8,0.051266,0.10755,0.0335457,0,0,0,0
7,14,9,0.0366223,0.0322642,0.0239621,0,0,0,0
7,14,10,0.0236627,0.00305862,0.0153549,0,0,0,0
7,14,11,0.011335,0,0.00709613,0,0,0,0
7,14,12,0.00871856,0,0.00537603,0,0,0,0
7,14,13,0,0.0726236,0,2.77581,0,0,0
7,14,14,0,0.00183799,0,0.35328,0,0,0
7,14,15,0,0,0,0,0,0,0
7,14,16,0,0.0252413,0,0,0,0,0.300088
7,14,17,0,0.00173557,0,0,0,0,2.52945
7,14,18,0,0.053781,0,0,0,0,0
7,14,19,0,0.0356573,0,0,0,0,0
7,14,20,0,0,0,0,0,0,0
7,14,21,0,0,0,0,0,0,0
7,14,22,0.0155351,0,0.00854411,0,0,0,0
7,14,23,0,0,0,0,0,0,0
7,14,24,0,0.0641705,0,2.58369,0,0,0
7,15,1,0,0,0,0,0,0,0
7,15,2,0,0,0,0,0,0,0
7,15,3,0,0,0,0,0,0,0
7,15,4,0,0,0,0,0,0,0
7,15,5,0,0,0,0,0,0,0
7,15,6,0,0,0,0,0,0,0
7,15,7,0.159041,0,0.104783,0,0,0,0
7,15,8,0.0665582,0.0677598,0.0437846,0,0,0,0
7,15,9,0.051931,0.0196974,0.034233,0,0,0,1.57546
7,15,10,0.0454799,0.07348,0.0300686,0.825243,0,0,1.68493
7,15,11,0.0278619,0.0161095,0.0181598,1.62305,0,0,0
7,15,12,0.0168482,0.0104138,0.0107559,0,0,0,0
7,15,13,0.0140789,0.00982301,0.00893113,0,0,0,0
7,15,14,0.0117859,0.227871,0.00748564,0.825243,0,0,0.75022
7,15,15,0.0104204,0,0.00652239,2.56542,0,0,2.25253
7,15,16,6.35E-05,0.0572068,0,0,0,0,0
7,15,17,0,0.0606277,0,0,0,0,0
7,15,18,0,0.0228484,0,0,0,0,0
7,15,19,0,0.0362216,0,0.150044,0,0,0
7,15,20,0.00162902,0.026224,0.000307298,2.34399,0,0,0
7,15,21,0.0155764,0.0297291,0.00964619,0,0,0,0
7,15,22,0.0203644,0.0291521,0.0130236,0,0,0,2.77581
7,15,23,0,0.0504556,0,0,0,0,0.118951
7,15,24,0,0,0,0,0,0,0
7,16,1,0,0,0,0,0,0,0
7,16,2,0,0.0285542,0,0,0,0,0
7,16,3,0,0,0,0,0,0,0
7,16,4,0,0,0,0,0,0,0
7,16,5,0,0,0,0,0,0,0
7,16,6,0,0,0,0,0,0,0
7,16,7,0.157628,0.135326,0.104868,1.80053,0,0,0
7,16,8,0.0656606,0.0105501,0.0435208,2.31311,0,0,0
7,16,9,0.0500202,0,0.0330698,0,0,0,0
7,16,10,0.03626,0,0.0238497,0,0,0,0
7,16,11,0.02581,0.0135166,0.0168377,0,0,0,0
7,16,12,0.0178326,0,0.0114817,0,0,0,0
7,16,13,0.01336,0.000295752,0.00847638,0,0,0,0
7,16,14,0.00700832,0.000585285,0.00419534,0,0,0,0
7,16,15,0.00506932,0,0.00289545,0,0,0,0
7,16,16,0.00226268,0,0.00100079,0,0,0,0
7,16,17,0,0,0,0,0,0,0
7,16,18,0,0.0223822,0,0,0,0,2.02559
7,16,19,0,0.0061944,0,0,0,0,0.899683
7,16,20,0.000999031,0.0453886,0,0,0,0,0
7,16,21,0,0.158743,0,2.61214,0,0,0
7,16,22,0,0.066428,0,0,0,0,2.95123
7,16,23,0,0.0346977,0,0,0,0,0
7,16,24,0,0,0,0,0,0,0
7,17,1,0,0,0,0,0,0,0
7,17,2,0,0,0,0,0,0,0
7,17,3,0,0,0,0,0,0,0
7,17,4,0,0,0,0,0,0,0
7,17,5,0,0,0,0,0,0,0
7,17,6,0,0.000481408,0,0,0,0,0
7,17,7,0.146852,0.0995593,0.0972257,0.375111,0,0,0
7,17,8,0.0604566,0.216606,0.0399889,4.50135,0,0,1.57546
7,17,9,0.0410024,0.00642374,0.0269184,1.72595,0,0,2.28106
7,17,10,0.026742,0,0.0173544,0,0,0,0
7,17,11,0.0166181,0,0.0105725,0,0,0,0
7,17,12,0.0118495,0,0.00738517,0,0,0,0
7,17,13,0.0105026,0,0.00649042,0,0,0,0
7,17,14,0.00623735,0,0.00363693,0,0,0,0
7,17,15,0.00135824,0.000481408,0.000510674,0,0,0,0
7,17,16,0,0.0121514,0,0,0,0,0
7,17,17,0,0.0144534,0,0,0,0,0
7,17,18,0,0.00835123,0,0,0,0,0
7,17,19,0,0.00492561,0,0,0,0,0
7,17,20,0,0.00690328,0,0,0,0,0
7,17,21,0.00217017,0.00085594,0.000446899,0,0,0,0
7,17,22,0.0178585,0,0.0111182,0,0,0,0
7,17,23,0,0.00326577,0,0,0,0,0
7,17,24,0,0,0,0,0,0,0
7,18,1,0,0,0,0,0,0,0
7,18,2,0,0,0,0,0,0,0
7,18,3,0,0.00101738,0,0,0,0,0
7,18,4,0,0,0,0,0,0,0
7,18,5,0,0,0,0,0,0,0
7,18,6,0,0,0,0,0,0,0
7,18,7,0.139576,0,0.092165,0,0,0,0
7,18,8,0.0303303,0.246897,0.019561,2.92586,0,0,2.77581
7,18,9,0.0044151,0.00427932,0.00238691,1.46525,0,0,0.711682
7,18,10,0.00592619,0.0265247,0.00308271,0,0,0,0
7,18,11,0,0.0662992,0,0,0,0,0
7,18,12,0,0.00828572,0,0,0,0,0
7,18,13,0,0.0192987,0,0,0,0,0
7,18,14,0,0.182315,0,2.62577,0,0,2.47572
7,18,15,0,0.0836249,0,2.25846,0,0,1.31699
7,18,16,0,0.00267341,0,0,0,0,0
7,18,17,0,0.0197322,0,0,0,0,0
7,18,18,0,0,0,0,0,0,0
7,18,19,0,0.101506,0,0,0,0,0
7,18,20,0,0.0540651,0,2.62921,0,0,0
7,18,21,0,0.000480843,0,0,0,0,0
7,18,22,0,0,0,0,0,0,0
7,18,23,0,0,0,0,0,0,0
7,18,24,0,0.000642361,0,0,0,0,0
7,19,1,0,0,0,0,0,0,0
7,19,2,0,0.000694419,0,0,0,0,0
7,19,3,0,0,0,0,0,0,0
7,19,4,0,0,0,0,0,0,0
7,19,5,0,0.00160393,0,0,0,0,0
7,19,6,0,0.000320786,0,0,0,0,0
7,19,7,0.114918,0.313389,0.0740443,0.75022,0,0,1.28746
7,19,8,0.0419651,0.0573987,0.0269564,4.43705,0,0,4.50132
7,19,9,0.0241885,0.0698628,0.0152006,0,0,0,0.485489
7,19,10,0.0237937,0.053995,0.0151864,0,0,0,0
7,19,11,0,0.0681089,0,0.225066,0,0,0
7,19,12,0,0.0295967,0,2.36089,0,0,0
7,19,13,0.00304585,0.00390135,0.000644355,0,0,0,0
7,19,14,1.82E-05,0.00411274,0,0,0,0,0
7,19,15,0,0.13222,0,0,0,0,2.62577
7,19,16,0,0.0153263,0,2.44506,0,0,1.23644
7,19,17,0,0.0122854,0,0,0,0,0
7,19,18,0,0.00229742,0,0,0,0,0
7,19,19,0,0.125708,0,0,0,0,0
7,19,20,0,0.125672,0,3.20718,0,0,2.55371
7,19,21,0,0.00363063,0,0,0,0,0
7,19,22,0.0063593,0,0.00264769,0,0,0,0
7,19,23,0,0.000320786,0,0,0,0,0
7,19,24,0,0,0,0,0,0,0
7,20,1,0,0,0,0,0,0,0
7,20,2,0,0,0,0,0,0,0
7,20,3,0,0,0,0,0,0,0
7,20,4,0,0.000544501,0,0,0,0,0
7,20,5,0,0,0,0,0,0,0
7,20,6,0,0.000884666,0,0,0,0,0
7,20,7,0.134608,0.0036011,0.0880038,0,0,0,0
7,20,8,0.0555996,0,0.0363151,0,0,0,0
7,20,9,0.0272789,0.229926,0.0174907,3.60106,0,0,2.25066
7,20,10,0.00712168,0.153668,0.00395639,1.05011,0,0,0.716228
7,20,11,0.0150264,0,0.00940601,1.12751,0,0,0
7,20,12,0.00680488,0.00828206,0.00390457,0,0,0,0
7,20,13,0.00477998,0,0.0025782,0,0,0,0
7,20,14,0.00193605,0,0.000685267,0,0,0,0
7,20,15,0.000705953,0.000475995,0.000124349,0,0,0,0
7,20,16,0,0.00149767,0,0,0,0,0
7,20,17,0,0,0,0,0,0,0
7,20,18,0,0,0,0,0,0,0
7,20,19,0,0.000953172,0,0,0,0,0
7,20,20,0,0.000748836,0,0,0,0,0
7,20,21,0,0.0123051,0,0,0,0,0
7,20,22,0.00253984,0.0318583,0.000445548,0,0,0,0
7,20,23,0,0.0384684,0,0,0,0,2.62577
7,20,24,0,0.00101031,0,0,0,0,0.093971
7,21,1,0,0,0,0,0,0,0
7,21,2,0,0.00131759,0,0,0,0,0
7,21,3,0,0.000504595,0,0,0,0,0
7,21,4,0,0,0,0,0,0,0
7,21,5,0,0.00141583,0,0,0,0,0
7,21,6,0,0.00110993,0,0,0,0,0
7,21,7,0.159279,0.196705,0.105324,2.92586,0,0,0
7,21,8,0.0688305,0.0182138,0.0453904,1.39856,0,0,0
7,21,9,0.0530037,0.00343902,0.0349361,0,0,0,0
7,21,10,0.040224,0.00839693,0.0264321,0,0,0,1.57546
7,21,11,0.0282653,0.0112242,0.0184331,0,0,0,0.985771
7,21,12,0.0174299,0.0149225,0.0111674,0,0,0,0
7,21,13,0.0143028,0.00586987,0.00909804,0,0,0,0
7,21,14,0.00959516,0.0119497,0.00594598,0,0,0,0
7,21,15,0.00584146,0.00905302,0.00343195,0,0,0,0
7,21,16,0.00210322,0.0117021,0.000920481,0,0,0,0
7,21,17,0.000452513,0.0193308,0,0,0,0,0
7,21,18,0.00249885,0.00865083,0.00115584,0,0,0,0
7,21,19,0.00546874,0.0188688,0.00320979,0,0,0,0
7,21,20,0.0123625,0.0221654,0.00790774,0,0,0,0
7,21,21,0.01724,0.0202314,0.0112419,0,0,0,0
7,21,22,0.024782,0.0237892,0.016288,2.79547,0,0,0
7,21,23,0,0.0107218,0,0,0,0,0
7,21,24,0,0,0,0,0,0,0
7,22,1,0,0,0,0,0,0,0
7,22,2,0,0,0,0,0,0,0
7,22,3,0,0,0,0,0,0,0
7,22,4,0,0,0,0,0,0,0
7,22,5,0,0,0,0,0,0,0
7,22,6,0.00118971,0.00953503,0,0,0,0,0
7,22,7,0.145918,0.065012,0.0973382,0,0,0,1.50044
7,22,8,0.0440163,0,0.0288853,0,0,0,1.54301
7,22,9,0.0549109,0,0.0364634,0,0,0,0
7,22,10,0.0261338,0.0846253,0.0170896,0.450132,0,0,0
7,22,11,0.00977048,0,0.00599607,2.0714,0,0,0
7,22,12,0.0171468,0,0.0110073,0,0,0,0
7,22,13,0.00771342,0.000586458,0.00464147,0,0,0,0
7,22,14,0.00047413,0.0206176,0.000108309,0,0,0,0
7,22,15,0.0054781,0,0.00293552,0,0,0,0
7,22,16,6.63E-05,0.00815029,7.33E-07,0,0,0,0
7,22,17,0,0,0,0,0,0,0
7,22,18,0,0.00346325,0,0,0,0,0
7,22,19,0,0.000639184,0,0,0,0,0
7,22,20,0.000705774,0.0377174,0,0,0,0,0
7,22,21,0.0109691,0.009005,0.00624868,0,0,0,0
7,22,22,0.0185208,0,0.0117941,0,0,0,0
7,22,23,0,0.0224806,0,0,0,0,0
7,22,24,0,0,0,0,0,0,0
7,23,1,0,0,0,0,0,0,0
7,23,2,0,0,0,0,0,0,0
7,23,3,0,0,0,0,0,0,0
7,23,4,0,0,0,0,0,0,0
7,23,5,0,0,0,0,0,0,0
7,23,6,0,0,0,0,0,0,0
7,23,7,0.150289,0,0.0996993,0,0,0,0
7,23,8,0.0661004,0.00329933,0.0438444,0,0,0,0
7,23,9,0.0516755,0,0.034279,0,0,0,0
7,23,10,0.0417515,0,0.0276668,0,0,0,0
7,23,11,0.0265705,0,0.0174561,0,0,0,0
7,23,12,0.0188803,0.022465,0.0123042,0,0,0,0
7,23,13,0.0162133,0.00367362,0.0105326,0,0,0,0
7,23,14,0.00995238,0,0.00631348,0,0,0,0
7,23,15,0.00259126,0,0.00139769,0,0,0,0
7,23,16,0,0,0,0,0,0,0
7,23,17,0,0,0,0,0,0,0
7,23,18,0,0.0216637,0,0,0,0,0
7,23,19,0,0,0,0,0,0,0
7,23,20,0.00117757,0,0.000174049,0,0,0,0
7,23,21,0,0.0355286,0,1.65048,0,0,1.7255
7,23,22,0.00542895,0.0331786,0.00259557,1.72217,0,0,1.97687
7,23,23,0,0.0397065,0,0,0,0,0
7,23,24,0,0.000478726,0,0,0,0,0
7,24,1,0,0.000425661,0,0,0,0,0
7,24,2,0,0,0,0,0,0,0
7,24,3,0,0.00148935,0,0,0,0,0
7,24,4,0,0.00127698,0,0,0,0,0
7,24,5,0,0,0,0,0,0,0
7,24,6,0,0.014575,0,0,0,0,0
7,24,7,0.157743,0.00298055,0.104491,0,0,0,0
7,24,8,0.068921,0.184532,0.045658,3.451,0,0,2.64812
7,24,9,0.0385976,0.0666387,0.0252932,0.0535747,0,0,0
7,24,10,0.0191081,0.000745138,0.0122256,0,0,0,0
7,24,11,0.025722,0.00127791,0.0167909,0,0,0,0
7,24,12,0.0156096,0.000745138,0.00999821,0,0,0,0
7,24,13,0.00739296,0.00308674,0.00447283,0,0,0,0
7,24,14,0.0020714,0.000319477,0.000900953,0,0,0,0
7,24,15,0,0,0,0,0,0,0
7,24,16,0,0,0,0,0,0,0
7,24,17,0,0.00393714,0,0,0,0,0
7,24,18,0,0.00239423,0,0,0,0,0
7,24,19,0,0.00133054,0,0,0,0,0
7,24,20,0,0.00266107,0,0,0,0,0
7,24,21,0.00852911,0.00159738,0.00433077,0,0,0,0
7,24,22,0.0226552,0.003192,0.0145264,0,0,0,0
7,24,23,0,0.00196949,0,0,0,0,0
7,24,24,0,0,0,0,0,0,0
7,25,1,0,0,0,0,0,0,0
7,25,2,0,0,0,0,0,0,0
7,25,3,0,0,0,0,0,0,0
7,25,4,0,0,0,0,0,0,0
7,25,5,0,0,0,0,0,0,0
7,25,6,0,0.00824806,0,0,0,0,0
7,25,7,0.150254,0.0313399,0.0995947,0,0,0,0
7,25,8,0.0495398,0.196533,0.0325935,2.55075,0,0,0.450132
7,25,9,0.0347682,0.0246774,0.0227218,2.05541,0,0,3.50258
7,25,10,0.0171038,0.0681444,0.0108739,0,0,0,0
7,25,11,0.00547078,0.015284,0.00311269,0,0,0,0
7,25,12,0.0118817,0,0.00751008,0,0,0,0
7,25,13,0.00420185,0.00317498,0.0023544,0,0,0,0
7,25,14,0,0.0248268,0,0,0,0,0
7,25,15,0,0.00716782,0,0,0,0,0
7,25,16,0,0,0,0,0,0,0
7,25,17,0,0.251129,0,1.20035,0,0,1.05031
7,25,18,0,0.125678,0,4.50132,0,0,2.87619
7,25,19,0,0.000251531,0,1.28228,0,0,0
7,25,20,0,0.0043313,0,0,0,0,0
7,25,21,0.00534142,0,0.00223906,0,0,0,0
7,25,22,0.0171772,0,0.010709,0,0,0,0
7,25,23,0,0,0,0,0,0,0
7,25,24,0,0,0,0,0,0,0
7,26,1,0,0,0,0,0,0,0
7,26,2,0,0,0,0,0,0,0
7,26,3,0,0,0,0,0,0,0
7,26,4,0,0,0,0,0,0,0
7,26,5,0,0,0,0,0,0,0
7,26,6,0,0.0190802,0,0,0,0,0
7,26,7,0.146247,0.27168,0.0964634,1.3504,0,0,1.50044
7,26,8,0.0567963,0.0158334,0.0373611,2.77669,0,0,2.94795
7,26,9,0.0409984,0,0.0268703,0,0,0,0
7,26,10,0.0254578,0.272157,0.0165315,1.80053,0,0,1.50044
7,26,11,0.0149512,0.00941887,0.00946943,2.00042,0,0,1.43681
7,26,12,0,0.0639864,0,0,0,0,0
7,26,13,0,0.0288483,0,0,0,0,0
7,26,14,0,0.0460361,0,0,0,0,0
7,26,15,0,0.0684148,0,2.64736,0,0,0
7,26,16,0,0.0712138,0,0,0,0,3.11589
7,26,17,0,0.123505,0,1.50044,0,0,0
7,26,18,0,0.00822649,0,1.35839,0,0,0
7,26,19,0,0.0389122,0,0,0,0,0
7,26,20,0,0.0282831,0,0,0,0,0
7,26,21,0,0.0118778,0,0,0,0,0
7,26,22,0,0.0128049,0,0,0,0,0
7,26,23,0,0.000314181,0,0,0,0,0
7,26,24,0,0,0,0,0,0,0
7,27,1,0,0,0,0,0,0,0
7,27,2,0,0,0,0,0,0,0
7,27,3,0,0,0,0,0,0,0
7,27,4,0,0,0,0,0,0,0
7,27,5,0,0.00841226,0,0,0,0,0
7,27,6,0,0.0650173,0,1.65048,0,0,3.29997
7,27,7,0.10821,0.0969477,0.0701093,0.866474,0,0,0
7,27,8,0.0364955,0,0.0234314,0,0,0,0
7,27,9,0.0190839,0.00316939,0.0119464,0,0,0,0
7,27,10,0.00915363,0,0.00539367,0,0,0,0
7,27,11,0.00313497,0,0.00159582,0,0,0,0
7,27,12,0.000162733,0.0108319,0,0,0,0,0
7,27,13,0,0,0,0,0,0,0
7,27,14,0,0,0,0,0,0,0
7,27,15,0,0,0,0,0,0,0
7,27,16,0,0,0,0,0,0,0
7,27,17,0,0.00501369,0,0,0,0,0
7,27,18,0,0.01488,0,0,0,0,0
7,27,19,0,0.00184786,0,0,0,0,0
7,27,20,0,0.0391027,0,0.825243,0,0,0
7,27,21,0,0.00253753,0,1.6892,0,0,0
7,27,22,0,0,0,0,0,0,0
7,27,23,0,0,0,0,0,0,0
7,27,24,0,0.0175106,0,0,0,0,0
7,28,1,0,0,0,0,0,0,0
7,28,2,0,0,0,0,0,0,0
7,28,3,0,0,0,0,0,0,0
7,28,4,0,0,0,0,0,0,0
7,28,5,0,0,0,0,0,0,0
7,28,6,0,0,0,0,0,0,0
7,28,7,0.151919,0,0.0993288,0,0,0,0
7,28,8,0.0545732,0.0630067,0.0354253,0,0,0,0.075022
7,28,9,0.0314633,0.0520675,0.0202414,0,0,0,3.41295
7,28,10,0.0135411,0.0160646,0.00834144,0,0,0,0
7,28,11,0.0082466,0.00943867,0.00489077,0,0,0,0
7,28,12,0.00404774,0.0182404,0.00213506,0.450132,0,0,0
7,28,13,0.00107003,0,0.000184883,2.15769,0,0,0
7,28,14,0,0.117837,0,0,0,0,0
7,28,15,0,0,0,0,0,0,0
7,28,16,0,0.0754483,0,0.150044,0,0,0
7,28,17,0,0.0355258,0,2.57519,0,0,2.63727
7,28,18,0,0.0107604,0,0,0,0,0
7,28,19,0,0.00933191,0,0,0,0,0
7,28,20,0,0.00710178,0,0,0,0,0
7,28,21,0.0107965,0.104173,0.00534959,0,0,0,0
7,28,22,0.0202638,0.00752885,0.0128494,0,0,0,0
7,28,23,0,0,0,0,0,0,0
7,28,24,0,0,0,0,0,0,0
7,29,1,0,0,0,0,0,0,0
7,29,2,0,0,0,0,0,0,0
7,29,3,0,0,0,0,0,0,0
7,29,4,0,0,0,0,0,0,0
7,29,5,0,0,0,0,0,0,0
7,29,6,0,0.144468,0,2.76665,0,0,0.300088
7,29,7,0.16328,0.142116,0.108323,3.15041,0,0,4.28211
7,29,8,0.0691843,0.00697331,0.0457644,0,0,0,0
7,29,9,0.0505719,0,0.0333869,0,0,0,0
7,29,10,0.0326049,0,0.0213441,0,0,0,0
7,29,11,0.0200179,0.00473085,0.0128952,0,0,0,0
7,29,12,0.0132477,0,0.00836005,0,0,0,0
7,29,13,0.0105151,0,0.00653886,0,0,0,0
7,29,14,0.00340209,0,0.00174847,0,0,0,0
7,29,15,4.22E-07,0.0128778,0,0,0,0,0
7,29,16,0,0.213347,0,2.55075,0,0,2.47572
7,29,17,0,0.000351139,0,0.979654,0,0,0.283882
7,29,18,0,0.0274677,0,0,0,0,0
7,29,19,0,0.0268837,0,0,0,0,0
7,29,20,0.00601499,0.0533044,0.00267686,0,0,0,0
7,29,21,0.013833,0,0.0085728,0,0,0,0
7,29,22,0.0211874,0,0.0136667,0,0,0,0
7,29,23,0,0.004526,0,0,0,0,0
7,29,24,0,0,0,0,0,0,0
7,30,1,0,0,0,0,0,0,0
7,30,2,0,0,0,0,0,0,0
7,30,3,0,0,0,0,0,0,0
7,30,4,0,0,0,0,0,0,0
7,30,5,0,0,0,0,0,0,0
7,30,6,0.00170217,0.00765661,6.43E-05,0,0,0,0
7,30,7,0.166073,0.0290523,0.11125,0,0,0,0
7,30,8,0.0716891,0.247136,0.0477377,0.901851,0,0,0.600176
7,30,9,0.053786,0.0602585,0.0358324,4.54501,0,0,4.24085
7,30,10,0.0371796,0.0104703,0.0245067,0.737257,0,0,0
7,30,11,0.0112272,0.123891,0.00702626,0,0,0,0
7,30,12,0.000268946,0.00966612,8.25E-05,0,0,0,0
7,30,13,0.0123653,0.00213374,0.0076391,0,0,0,0
7,30,14,0.00836541,0.00345006,0.00520381,0,0,0,0
7,30,15,0.00739543,0.00376728,0.00457113,0,0,0,0
7,30,16,0.00595765,0.0154303,0.00360961,0,0,0,0
7,30,17,0.00209732,0.00916374,0.00101142,0.675196,0,0,0
7,30,18,0,0.175723,0,4.06032,0,0,3.73388
7,30,19,0,0.00495838,0,0,0,0,0
7,30,20,0.00137994,0.131664,0.000338001,0,0,0,0
7,30,21,0.0139759,0,0.00879472,0,0,0,0
7,30,22,0.024593,0,0.0160826,0,0,0,0
7,30,23,0,0,0,0,0,0,0
7,30,24,0,0,0,0,0,0,0
7,31,1,0,0,0,0,0,0,0
7,31,2,0,0,0,0,0,0,0
7,31,3,0,0,0,0,0,0,0
7,31,4,0,0,0,0,0,0,0
7,31,5,0,0,0,0,0,0,0
7,31,6,0.0254248,0,0.0156757,0,0,0,0
7,31,7,0.1717,0.000402282,0.115395,0,0,0,0
7,31,8,0.0750542,0.00826121,0.0501767,0,0,0,0
7,31,9,0.0447844,0,0.0297872,0,0,0,0
7,31,10,0.0277697,0,0.0183234,0,0,0,0
7,31,11,0.0183394,0,0.0119723,0,0,0,0
7,31,12,0.00961768,0,0.00608962,0,0,0,0
7,31,13,0.0070828,0,0.00438775,0,0,0,0
7,31,14,0.00919783,0,0.0058286,0,0,0,0
7,31,15,0.00505146,0,0.00302802,0,0,0,0
7,31,16,0.000212273,0.00463985,4.02E-05,0,0,0,0
7,31,17,0,0,0,0,0,0,0
7,31,18,0,0.00695962,0,0,0,0,0
7,31,19,0,0.00408284,0,1.57546,0,0,0
7,31,20,0.00217113,0,0.000725624,0.860662,0,0,0
7,31,21,0.0164139,0.0995501,0.0103608,0,0,0,2.93447
7,31,22,0.0282112,0,0.0184713,0,0,0,0
7,31,23,0,0,0,0,0,0,0
7,31,24,0,0.0139675,0,0,0,0,0
8,1,1,0,0,0,0,0,0,0
8,1,2,0,0,0,0,0,0,0
8,1,3,0,0,0,0,0,0,0
8,1,4,0,0,0,0,0,0,0
8,1,5,0,0,0,0,0,0,0
8,1,6,0.0462926,0.0347537,0.0296222,0,0,0,0
8,1,7,0.18545,0.0586259,0.124708,1.65048,0,0,0
8,1,8,0.0802311,0.000850621,0.053546,1.2536,0,0,0
8,1,9,0.05184,0,0.0344179,0,0,0,0
8,1,10,0.02878,0.0237556,0.0188702,0,0,0,0
8,1,11,0.0179411,0.000319214,0.0115806,0,0,0,0
8,1,12,0.0133458,0,0.00849059,0,0,0,0
8,1,13,0.010314,0.000319214,0.00645284,0,0,0,0
8,1,14,0.00749308,0,0.00455407,0,0,0,0
8,1,15,0.00435411,0.00180734,0.00243665,0,0,0,0
8,1,16,0.000801464,0,0.000187102,0,0,0,0
8,1,17,0,0.157784,0,1.50044,0,0,1.50044
8,1,18,0,0.00292274,0,1.07679,0,0,1.75993
8,1,19,0,0.00207212,0,0,0,0,0
8,1,20,0.00168056,0.000956718,0.000309112,0,0,0,0
8,1,21,0.0128906,0,0.00784839,0,0,0,0
8,1,22,0.0221737,0,0.0142447,0,0,0,0
8,1,23,0,0,0,0,0,0,0
8,1,24,0,0.0037715,0,0,0,0,0
8,2,1,0,0,0,0,0,0,0
8,2,2,0,0,0,0,0,0,0
8,2,3,0,0,0,0,0,0,0
8,2,4,0,0,0,0,0,0,0
8,2,5,0,0,0,0,0,0,0
8,2,6,0.00956394,0,0.00448538,0,0,0,0
8,2,7,0.170143,0.000943187,0.114123,0,0,0,0
8,2,8,0.0717839,0.00842646,0.0477268,0,0,0,0
8,2,9,0.049111,0,0.032536,0,0,0,0
8,2,10,0.0255462,0.412672,0.016745,3.75108,0,0,1.80053
8,2,11,0.013446,0.034073,0.00853892,2.18944,0,0,2.76853
8,2,12,0.000796493,0.0292846,0.000284654,0,0,0,0
8,2,13,0,0.0477168,0,0,0,0,0
