Mon,Day,Hr,Dhw_CZ9_ERWH_SF_bc,Dhw_CZ9_HPWH_SF_bc,Dhw_CZ9_HPWH_bu_SF_bc,Dhw_CZ9_HPWH_bu2_SF_bc,Dhw_CZ9_ERWH_SF_3_to_6,Dhw_CZ9_HPWH_SF_3_to_6,Dhw_CZ9_HPWH_bu_SF_3_to_6,Dhw_CZ9_HPWH_bu2_SF_3_to_6,Dhw_CZ9_ERWH_SF_10_to_1,Dhw_CZ9_HPWH_SF_10_to_1,Dhw_CZ9_HPWH_bu_SF_10_to_1,Dhw_CZ9_HPWH_bu2_SF_10_to_1,Dhw_CZ9_ERWH_MF_bc,Dhw_CZ9_HPWH_MF_bc,Dhw_CZ9_HPWH_bu_MF_bc,Dhw_CZ9_HPWH_bu2_MF_bc,Dhw_CZ9_ERWH_MF_3_to_6,Dhw_CZ9_HPWH_MF_3_to_6,Dhw_CZ9_HPWH_bu_MF_3_to_6,Dhw_CZ9_HPWH_bu2_MF_3_to_6,Dhw_CZ9_ERWH_MF_10_to_1,Dhw_CZ9_HPWH_MF_10_to_1,Dhw_CZ9_HPWH_bu_MF_10_to_1,Dhw_CZ9_HPWH_bu2_MF_10_to_1,Dhw_CZ9_NG,Dry Bulb,Wet Bulb,Dew Point
3,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.90032,4.63679,0,0,3.31518,2.36881,0,0,3.31518,1.84572,0,0,51.62,47.1,42.98
3,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4.50475,1.88479,0,0,3.68003,1.8887,0,0,3.68003,1.80422,0,0,49.82,47.05,44.6
3,8,4,0,0,0,0,15.3585,0,0,2.87605,0,0,0,0,0,5.42499,0.295283,0,88.2267,2.12821,15.1709,0,0,2.12821,0,0,0,48.2,46.38,44.78
3,8,5,0,0,0,0,0.0757946,0,0,0,0,0,0,0,0,0.535049,3.05253,0,12.4287,2.1304,15.5219,0,0,2.1304,0,0,0,48.2,47.24,46.4
3,8,6,0,0,0,0,0,0,0,0,0,0,0,0,1.0239,2.61397,1.01816,0,0,0,15.508,0,0,0,0,0,0,48.2,47.24,46.4
3,8,7,0,0,0,0,0,0,0,0,0,0,0,0,14.7714,3.06827,1.586,0,0,0,0,0,0,0,0,0,0.13606,48.2,47.24,46.4
3,8,8,0,1.86174,0,0,0,1.95373,0,0,0,1.95373,0,0,0.767925,2.07449,1.97897,0,0,0,0,0,0,0,0,0,0,48.2,47.24,46.4
3,8,9,8.76872,1.18432,0,0,0,0.449318,0,0,0,0.449318,0,0,15.3585,0,3.3863,0,4.0956,4.65031,0,0,8.95912,4.65031,1.2714,0,3.19268,48.2,47.24,46.4
3,8,10,0,0,0,0,0,0,0,0,9.47107,0,0,0,29.9165,0,5.51535,0,8.1912,5.2011,0,0,29.9491,5.2011,3.432,0,5.62492,48.2,47.24,46.4
3,8,11,0,0,0,0,0,0,0,0,8.75588,0,2.31868,3.10918,11.2843,2.73315,6.34176,0,0,5.36888,1.40841,0,71.0404,5.36888,13.3373,8.1903,3.56128,48.38,47.42,46.58
3,8,12,0,0,2.84142,0,0,0,2.62159,0,0,0,3.04829,0,30.7463,12.5406,6.57785,0,12.2868,4.10571,3.56645,0,32.7947,4.10571,14.6577,0,5.30239,50,48.99,48.2
3,8,13,0,0,0.36733,0,0,1.68725,0,0,0,1.68725,0,0,14.6497,7.24196,4.227,0,0.51195,1.20986,3.60913,0,12.1411,1.20986,15.1371,0,1.93368,50.36,49.14,48.2
3,8,14,12.0308,3.07662,1.80534,0,10.7509,2.72138,1.81537,0,8.1912,2.72138,1.7386,0,0,3.89322,3.79966,0,13.5667,3.35714,1.79904,0,0,3.35714,4.95543,0,22.9065,53.24,50.4,48.2
3,8,15,4.33832,1.98012,1.37941,0,0.51195,0.200857,1.29229,0,0,0.200857,0.107934,0,4.0956,3.77819,3.94619,0,16.8943,2.88857,1.98672,0,0,2.88857,1.59514,0,0,51.98,49.95,48.38
3,8,16,0,0,0,0,0,0,0,0,0,0,0,0,11.3151,2.43281,4.26447,0,13.8226,3.31932,3.49947,0,11.7748,3.31932,0,0,0.533212,53.78,50.53,48.02
3,8,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.45842,0,0,3.52344,3.64012,0,2.30377,3.52344,0,0,0,55.4,50.44,46.4
3,8,18,0,0,0,0,0,0,0,0,0,0,0,0,15.1025,2.86998,4.50805,0,0,4.40221,3.91736,0,0,4.40221,0,0,0.0396759,55.4,49.73,44.96
3,8,19,0,0,0,0,0,0,0,0,0,0,0,0,15.268,5.08139,4.1928,0,3.32768,6.91251,2.85653,0,0,6.91251,0,0,0,54.32,48.5,43.34
3,8,20,0,0,0,0,0,0,0,0,0,0,0,0,0,2.92757,2.25137,0,10.5628,4.36646,2.27588,0,0,4.36646,1.02832,0,1.92197,53.42,47.11,41.18
3,8,21,0,0,0,0,0,0,0,0,0,0,0,0,0,1.82579,3.59435,0,0,0.762375,1.76471,0,0,0.762375,5.22836,0,3.63,51.8,47.1,42.8
3,8,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.52609,0,12.7987,1.50443,1.83975,0,0,1.50443,5.44968,0,0.232443,51.62,47.02,42.8
3,8,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.87123,0,0,1.24127,1.81852,0,4.86352,1.24127,5.56857,0,0.0907721,49.82,46.18,42.8
3,8,24,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9898,0.732307,0,0,1.13046,0,0,7.67925,1.13046,0.884833,0,0,48.2,45.25,42.44
3,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.65139,3.01809,0,0,4.99367,0,0,0,4.99367,0,0,0,48.2,43.87,39.38
3,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6.08877,1.9492,0,0,0.461239,0,0,0,0.461239,0,0,0,48.2,44.5,40.82
3,9,3,0,0,0,0,0,1.39745,0,0,0,1.39745,0,0,0,0.516364,0.505976,0,0,0,0,0,0,0,0,0,0,48.2,43.87,39.38
3,9,4,0,0.828086,0,0,10.7388,0.0508666,2.32841,3.36666,0,0.0508666,0,0,0,3.70935,0.80482,0,74.4734,0,14.943,0,0,0,0,0,0,47.66,44.58,41.54
3,9,5,0,0.923974,0,0,0,0,1.41644,0,0,0,0,0,0,0.0749517,1.8495,0,15.2288,2.36767,15.3467,0,0,2.36767,0,0,0,48.02,45.33,42.8
3,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3.93999,1.85499,0,0,0.41168,14.2407,0,0,0.41168,0,0,0,46.4,44.57,42.8
3,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1.51738,1.90851,0,0,0,0,0,0,0,0,0,0.051031,46.22,44.49,42.8
3,9,8,0,0,0.123817,0,0,0,0,0,0,0,0.0835156,0,19.1981,2.20543,1.98173,0,0,2.8473,0,0,9.98302,2.8473,0.980316,0,10.4597,44.78,43.81,42.8
3,9,9,15.3585,1.33945,2.57498,0,4.0956,1.15288,0.799959,0,8.70315,1.15288,2.64735,0,41.9408,0.135999,0,0,0,3.27138,0,0,7.1673,3.27138,1.79118,0,22.7594,46.4,44.57,42.8
3,9,10,1.95062,3.15112,2.92002,0,4.60755,2.66022,2.11784,0,0,2.66022,2.59385,0,13.1886,1.54147,0,0,0,2.00834,0,0,0,2.00834,4.08295,0,0.680939,48.74,45.67,42.8
3,9,11,0,0,0.17362,0,0,0,0,0,15.2434,0,3.41455,0,9.13968,5.71081,1.80586,0,0,7.38231,0,0,86.5195,7.38231,14.7652,0,0,53.6,47.81,42.44
3,9,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1.20739,1.92358,0,0,1.21345,0,0,35.5622,1.21345,15.235,0,0,53.96,46.44,39.02
3,9,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.88265,0,0,3.40985,0,0,0,3.40985,15.6606,0,0,56.3,46.88,37.4
3,9,14,0,0,0,0,0,0,0,0,0,0,0,0,0,2.98913,4.16488,0,0,0,0,0,0,0,0.289315,0,0,57.2,46.72,35.96
3,9,15,0,0,0,0,0,0,0,0,0,0,0,0,3.58365,1.28919,1.97558,0,0,3.09506,0,0,0,3.09506,0,0,0,57.38,48.11,39.2
3,9,16,0,0,0,0,0,0,0,0,0,0,0,0,12.148,6.7457,1.31413,0,0,5.03646,0,0,0,5.03646,0,0,0.051031,59,49,39.74
3,9,17,0,0,0,0,0,0,0,0,0,0,0,0,0,5.13538,1.09811,0,0,0,0,0,0,0,0,0,1.28809,59,51.13,44.6
3,9,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.3048,0,0,0,0,0,0,0,0,0,1.53211,59.36,51.29,44.6
3,9,19,0,0,0,0,0,0,0,0,0,0,0,0,8.70315,0,4.9211,0,0,0,0,0,0,0,0,0,0.88526,59,50.6,43.52
3,9,20,0,0,0,0,0,0,0,0,0,0,0,0,4.94973,1.22783,2.03661,0,0,0,0,0,0,0,0,0,0.522132,58.64,50.24,42.98
3,9,21,0,0,0,0,0,0,0,0,0,0,0,0,0,3.26565,1.16808,0,0,0,0,0,0,0,0,0,0.731773,55.22,49.48,44.6
3,9,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0.220461,0,0,0,0.970715,0.344731,0,0,0.970715,0,0,0.0907328,53.6,48.77,44.6
3,9,23,0,1.08206,0,0,0,0.30785,0,0,0,0.30785,0,0,0,1.78006,1.33825,0,12.0308,5.35952,3.53084,0,0,5.35952,0,0,0,53.42,48.69,44.6
3,9,24,0,0.830283,0,0,0,1.36233,0,0,0,1.36233,0,0,0,4.1048,1.915,0,2.0478,4.87819,3.68,0,0,4.87819,0,0,0.346183,51.62,47.91,44.6
3,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.43105,4.20563,0,0,2.92962,2.48793,0,0,2.92962,0,0,0,49.82,47.05,44.6
3,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2.17793,2.01511,0,0,0.122609,0,0,0,0.122609,0,0,0,48.2,46.29,44.6
3,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.952284,0,0,0,0,0,0,0,0,0,0,47.84,45.93,44.24
3,10,4,0,0,0,0,9.89901,0,2.45263,2.97647,0,0,0,0,0,2.37664,1.83969,0,74.2602,1.61283,14.9263,0,0,1.61283,0,0,0,44.6,42.72,40.82
3,10,5,0,0,0,0,0,0,1.2655,0,0,0,0,0,0,1.02966,1.08452,0,18.8911,3.91718,15.3508,0,0,3.91718,0,0,0,44.42,41.88,39.2
3,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,7.07856,0.45271,0,0,1.86724,15.0427,0,0,1.86724,0,0,0,42.98,41.15,39.2
3,10,7,0,0,0,0,0,0,0,0,0,0,0,0,7.42327,1.26231,1.85996,0,0,0.411779,0.0318776,0,0,0.411779,0,0,0,44.42,41.88,39.2
3,10,8,0,0,0,0,0,0,0,0,0,0,0,0,7.08013,0,2.26683,0,0,0,0,0,0,0,0,0,0.0429836,42.98,41.23,39.38
3,10,9,0,0,0,0,0,0,0,0,0,0,0,0,1.0239,0,2.92116,0,0,0,0,0,1.27988,0,0.057122,0,0.882707,45.5,43.18,40.82
3,10,10,0,0,0,0,0,0,0,0,0,0,0,0,28.1573,0,1.70563,0,0,0,0,0,14.8465,0,3.12368,0,0,52.16,45.73,39.38
3,10,11,0,0,0,0,0,0,0,0,0,0,3.3284,0,19.4255,0.960757,0.478822,0,0,0,0,0,58.8475,0,14.3748,3.10583,0,55.94,48.21,41
3,10,12,0,0,0,0,0,0,0,0,0,0,0.225207,0,6.13812,2.84191,1.74298,0,0,3.2073,0,0,15.0204,3.2073,14.6777,3.40974,0,61.16,50.26,40.46
3,10,13,0,1.05143,1.77002,0,0,1.04272,0,0,0,1.04272,0,0,0,3.42781,1.82091,0,0,9.48288,0,0,0,9.48288,15.0698,0,0,64.58,49.91,35.6
3,10,14,0,0,0.651754,0,0,0,0,0,0,0,0,0,0,1.76231,6.15358,0,0,0.408869,0,0,0,0.408869,2.66567,0,0,66.56,50.62,35.06
3,10,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.05263,0,0,0.991384,0,0,0,0.991384,0,0,0,69.98,50.72,30.74
3,10,16,0,0,0,0,0,0,0,0,0,0,0,0,0,7.06032,3.76533,0,0,5.27885,0,0,0,5.27885,0,0,0,71.6,52.49,34.16
3,10,17,0,0,0,0,0,0,0,0,0,0,0,0,0,8.08011,0.201863,0,0,3.14922,0.057515,0,0,3.14922,0,0,0.495766,71.42,53.52,37.58
3,10,18,0,0,0,0,0,0,0,0,0,0,0,0,0,1.59472,0,0,0,2.78703,1.76774,0,0,2.78703,0,0,0,69.98,53.18,38.3
3,10,19,0,0,0,0,0,0,0,0,0,0,0,0,0,1.40288,0.301998,0,0,1.25992,1.84423,0,0,1.25992,0,0,0.743633,67.82,52.25,38.12
3,10,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.85988,0,0,0,1.57226,0,0,0,0,0,0.43625,66.02,51.41,37.94
3,10,21,0,0,0,0,0,0,0,0,0,0,0,0,6.39937,0,2.8377,0,5.1195,0,0.658939,0,0,0,0,0,0,64.22,52.63,42.98
3,10,22,9.78098,0,0,0,0,0,0,0,0,0,0,0,17.8557,0,1.88681,0,9.72705,0,1.7764,0,0,0,0,0,10.556,62.42,52.58,44.6
3,10,23,0,0,0,0,0,0,0,0,0,0,0,0,11.5384,0,2.16318,0,11.7748,0.8179,1.86023,0,0,0.8179,1.74863,0,0,60.44,51.7,44.42
3,10,24,0,0.407546,0,0,0,0,0,0,0,0,0,0,0,0,2.72899,0,0,2.20145,2.5768,0,0,2.20145,1.86872,0,0,57.2,49.3,42.26
3,11,1,0,1.91984,1.08988,0,0,2.17015,0,0,0,2.17015,0,0,0,0,0,0,0,2.34448,1.85186,0,0,2.34448,0.642082,0,1.87235,57.2,47.31,37.4
3,11,2,0,0,1.44444,0,0,0,0,0,0,0,0,0,0,2.32784,0,0,0,0.431323,0.829793,0,0,0.431323,0,0,0,56.84,47.2,37.58
3,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2.43655,2.45834,0,0,1.91771,0,0,0,1.91771,0,0,0,53.42,46.18,39.02
3,11,4,0,0,0,0,8.23903,0,3.0901,0,0,0,0,0,0,1.22741,6.05594,0,46.0755,1.78982,15.1433,0,0,1.78982,0,0,0,51.62,44.61,37.22
3,11,5,0,0,0,0,0,0,1.52534,0,0,0,0,0,0,3.71306,4.06646,0,15.5702,5.34052,15.5501,0,0,5.34052,0,0,0,49.82,43.12,35.78
3,11,6,0,0,0,0,0,0,0,0,0,0,0,0,0,10.2658,0,0,0,3.2966,14.587,0,0,3.2966,0,0,0,48.02,42.83,37.22
3,11,7,0,0,0,0,0,0,0,0,0,0,0,0,7.93522,3.02449,0,0,0,2.23111,0,0,0,2.23111,0,0,0,46.4,41.32,35.6
3,11,8,0,0,0,0,0,0,0,0,0,0,0,0,31.786,3.2597,0,0,0,0.279797,0,0,0,0.279797,0,0,0,46.76,41.57,35.78
3,11,9,0,0,0,0,0,0,0,0,0,0,0.0422602,0,9.4865,0.276606,0.875274,0,0,2.77764,0,0,0,2.77764,0,0,6.682,50.54,44.17,37.4
3,11,10,0,0,0,0,0,0,0,0,9.47107,0,2.69839,0,0,0,1.81495,0,0,0,0,0,13.3107,0,0.43288,0,5.55225,55.94,46.64,37.22
3,11,11,0,0,1.24656,0,0,0,0,0,8.35386,0,3.41359,0,0,0,2.86671,0,0,0,0,0,75.518,0,14.6472,0,1.71742,61.34,48.45,35.42
3,11,12,0,0,1.25015,0,0,0,0,0,0,0,0.204907,0,0,0,1.07636,0,0,0,0,0,4.85693,0,15.2013,0,1.00906,66.74,50.34,33.98
3,11,13,1.0239,0.435733,0,0,0,0.329507,0,0,0,0.329507,0,0,0,1.56881,3.5667,0,11.0069,0,0,0,0,0,15.3097,0,1.95004,71.96,53,35.42
3,11,14,7.5209,2.57184,0,0,0,2.62576,0,0,0,2.62576,0,0,0,2.3556,1.87658,0,1.79182,2.8411,0,0,0,2.8411,0.161133,0,0,75.56,54.02,33.98
3,11,15,0,0,1.55557,0,0,0,1.73371,0,0,0,0,0,0,0,0,0,0,4.9795,0,0,0,4.9795,0,0,12.4968,78.98,55.93,35.78
3,11,16,0,0,0.639904,0,0,0,0.888751,0,0,0,0,0,0,0,2.87205,0,0,2.34545,0,0,0,2.34545,0,0,0,80.42,56.93,37.22
3,11,17,0.51195,0.0535359,0,0,1.27988,0.0547533,0,0,0,0.0547533,0,0,0,5.74065,5.33063,0,0,6.95255,0,0,0,6.95255,0,0,8.00204,78.62,55.7,35.42
3,11,18,8.36528,2.30907,0,0,8.95912,2.31921,0,0,0,2.31921,1.94468,0,0,7.53218,3.01663,0,0,1.1634,0,0,0,1.1634,0,0,3.7927,77.72,54.77,33.62
3,11,19,0,0,0,0,0,0,0,0,0,0,0,0,9.2151,0,1.31868,0,0,0,0,0,0,0,0,0,1.15036,77,54.21,32.72
3,11,20,0,0,0,0,0,0,0,0,0,0,0,0,5.598,1.6048,0,0,0,0,0,0,0,0,0,0,0.997649,76.64,53.96,32.36
3,11,21,0,0,0,0,0,0,0,0,7.42327,0,0,0,5.1195,0,0.535729,0,4.60755,1.40073,0.540245,0,5.37547,1.40073,0.540894,0,0.759233,73.04,53.58,35.96
3,11,22,0,0,0.968273,0,0,0,0.936721,0,0,0,0,0,19.1981,2.86825,1.72651,0,13.0547,2.79217,1.74425,0,15.3585,2.79217,1.7444,0,11.0671,69.44,53.25,39.2
3,11,23,0,0,2.68448,0,0,0,2.47486,0,0,0,0,0,15.1526,3.82263,2.3284,0,0,5.19195,1.80871,0,1.27988,5.19195,1.80725,0,0.804889,66.02,51.93,39.38
3,11,24,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8317,3.68861,0,0,0.344681,1.86339,0,0,0.344681,1.85913,0,0,64.4,51.82,40.82
3,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.88944,0,0,0,1.31112,0,0,0,1.54796,0,0,64.22,51.06,39.2
3,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6591,0,0,0,1.2337,0,0,0,0,0,0,62.42,50.21,39.02
3,12,3,0,0,0,0,0,0,0,0,0,0,2.24521,0,0,1.9203,2.05367,0,0,0,1.82472,0,0,0,0,0,0,60.26,48.73,37.58
3,12,4,0,0,0,0,14.7192,0,0,2.78414,0,0,0,0,0,2.33344,1.54834,0,75.5736,5.93721,15.2841,0,0,5.93721,0,0,0,55.22,47,39.02
3,12,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.131,1.47984,15.3687,0,0,1.47984,0,0,0,53.42,45.5,37.4
3,12,6,0,2.6786,0,0,0,2.3533,0,0,0,2.3533,0,0,0,0,0,0,0,0,11.9907,0,0,0,0,0,0.0749084,51.98,44.75,37.22
3,12,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1.45842,2.76474,0,0,2.6405,0,0,0,2.6405,0,0,0,53.24,44.75,35.78
3,12,8,0,0,0,0,0,0,0,0,0,0,0,0,3.83962,9.02269,3.24248,0,0,2.80892,0,0,1.27988,2.80892,0.171532,0,0.504885,50,43.97,37.58
3,12,9,0,0,0,0,0,0,0,0,0,0,0,0,39.4727,8.15513,3.54957,0,11.5189,1.31745,0,0,15.3585,1.31745,3.0284,0,0.160691,50.9,44.97,39.02
3,12,10,0,0,0,0,0,0,0,0,0,0,0,0,15.5501,3.28656,3.61213,0,5.63145,6.04686,0,0,7.232,6.04686,3.60827,0,0,57.74,47.55,37.4
3,12,11,0,0,0,0,0,0,0,0,12.2422,0,0,2.92619,0,0,2.76719,0,0,1.73403,0,0,88.3413,1.73403,15.0436,0,0,63.14,49.91,37.4
3,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.82969,0,0,2.97831,0,0,9.62405,2.97831,15.4776,0,0,68.36,52.24,37.58
3,12,13,0,0,0,0,0,0,0,0,0,0,0,0,4.86352,0,1.07848,0,0,0,0.919558,0,0,0,13.9645,0,0,71.96,54.19,39.02
3,12,14,0,0,0,0,0,0,0,0,0,0,0,0,10.5226,0,1.90612,0,0,0,1.76485,0,0,0,1.61235,0,0,75.38,55,37.4
3,12,15,0,0,0,0,0,0,0,0,0,0,0,0,0,2.42613,1.30929,0,0,1.86775,1.84392,0,0,1.86775,0,0,0,76.82,55.9,38.3
3,12,16,0,0,0,0,0,0,0,0,0,0,0,0,0,5.47869,1.78944,0,0,1.20373,2.87508,0,0,1.20373,0,0,0,75.2,57.66,44.78
3,12,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.531558,3.07607,0,0,3.60534,1.82112,0,0,3.60534,0,0,0.0696109,75.02,58.43,46.76
3,12,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.40646,0,0,0.422153,1.90651,0,0,0.422153,0,0,0.0428446,73.58,58.86,48.92
3,12,19,0,0,0,0,0,1.0562,0,0,0,1.0562,0,0,5.37547,2.19851,1.61024,0,4.60755,8.2119,0.13372,0,0,8.2119,0,0,0,72.32,58.39,48.92
3,12,20,0,1.07226,0,0,0,0,0,0,0,0,0,0,11.9036,4.6244,2.697,0,11.25,0.213504,0,0,0,0.213504,0,0,0,71.24,57.81,48.56
3,12,21,0,0,0,0,0,0,0,0,0,0,0,0,0,2.74205,4.9338,0,0,0.21829,0.696423,0,8.70315,0.21829,0.69653,0,0.165988,69.44,57.93,50.18
3,12,22,0,0,0,0,0,0,0,0,0,0,0,0,0,1.87931,3.49799,0,0,5.73033,1.80081,0,6.1434,5.73033,1.80202,0,0.305621,66.02,57.43,51.8
3,12,23,0,0,0,0,0,0,0,0,0,0,0,0,24.8296,3.59018,3.91126,0,0,6.57366,1.88119,0,0,6.57366,3.21587,0,0.869467,64.22,56.75,51.8
3,12,24,9.47532,0,0,0,0,0,0,0,0,0,0,0,8.92895,4.68195,4.29955,0,0,0.356155,0.887051,0,0,0.356155,2.53388,0,0.337861,62.42,56.08,51.8
3,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124701,2.37899,0,0,0.836321,0,0,0,0.836321,1.12625,0,6.83364,60.44,55.18,51.62
3,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.60525,0,0,0,2.60525,0,0,0,57.02,53.08,50.18
3,13,3,0,0,0.676815,0,0,0,0,0,0,0,0,0,1.27988,0,0,0,0,2.30911,0,0,0,2.30911,0,0,0,55.22,53.18,51.8
3,13,4,0,0,2.1103,0,0,0,2.33336,2.98712,0,0,0,0,14.6209,2.76324,1.07161,0,92.1509,0,15.0105,0,0,0,0,0,0,53.42,52.45,51.8
3,13,5,0,0,0,0,0,0,1.95095,0,0,0,0,0,0,0,1.899,0,25.2372,0,15.4755,0,0,0,0,0,0,51.8,51.8,51.8
3,13,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2.93382,0.0795162,0,0,1.56154,13.9804,0,0,1.56154,0,0,0.235793,51.8,51.8,51.8
3,13,7,0,0.298981,0,0,0,1.28897,0,0,0,1.28897,0.573014,0,0,6.19062,0.253777,0,0,1.92874,0,0,0,1.92874,0,0,4.20403,51.8,51.8,51.8
3,13,8,9.98302,3.78886,1.70414,0,8.1912,0.983257,0,0,7.67925,0.983257,2.77785,0,0,0.711481,2.44173,0,0,2.84814,0,0,0,2.84814,0,0,16.7707,51.8,50.58,49.64
3,13,9,1.77029,0.422527,1.24579,0,0,0,0,0,0,0,1.26175,0,13.8226,0,3.63758,0,0,4.2531,0,0,7.67925,4.2531,1.1323,0,0,51.8,49.77,48.2
3,13,10,0,0,0,0,0,0,0,0,0,0,0,0,44.2374,4.73764,5.32052,0,0,3.35307,0.20142,0,15.6145,3.35307,4.42478,0,0.256811,52.16,49.93,48.2
3,13,11,0,0,0,0,0,0,0,0,0,0,0,2.62016,11.029,10.8747,5.72257,0,11.2629,0,1.77334,0,89.4354,0,14.6771,0,0.358119,55.94,51.6,48.2
3,13,12,0,0,1.62653,0,0,2.25754,1.80581,0,9.72705,2.25754,1.90751,0,0,5.30748,7.03365,0,1.27988,0.936708,3.12629,0,24.1511,0.936708,15.0979,0,16.1163,61.34,53.79,48.2
3,13,13,2.81573,0.497584,0.731138,0,2.30377,1.41352,1.39275,0,3.68358,1.41352,3.38991,0,0,0.628006,4.27804,0,0,8.43748,2.5058,0,9.47107,8.43748,15.5268,0,7.89194,66.38,55.92,48.38
3,13,14,7.35294,2.26602,0,0,6.65535,0,0,0,0,0,0,0,0,3.76136,0.29134,0,0,4.31326,1.88818,0,0,4.31326,1.11864,0,0.0480336,68.18,57.46,50.18
3,13,15,0,0,0,0,0,0,0,0,0,0,0,0,0,4.59814,1.77411,0,0,1.02581,0.387445,0,0,1.02581,0,0,2.95973,69.8,58.84,51.8
3,13,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0.193073,0.467092,0,0,1.23736,0,0,0,1.23736,0,0,0,69.62,58.77,51.8
3,13,17,6.1434,1.26457,1.24043,0,6.1434,1.48104,1.20987,0,5.63145,1.48104,1.04554,0,0,0,1.8105,0,0,0,0,0,0,0,0,0,19.1003,68,58.16,51.8
3,13,18,2.96178,1.14779,2.68127,0,2.72267,1.76732,2.47982,0,1.53585,1.76732,0.981336,0,6.39937,0,2.56927,0,0,3.13944,0,0,0,3.13944,0,0,0,68,58.16,51.8
3,13,19,0,0,0,0,0,0,0,0,0,0,0,0,30.5461,0,2.51285,0,24.3176,1.13803,0,0,0,1.13803,0,0,0,68,58.16,51.8
3,13,20,0,0,0,0,0,0,0,0,0,0,0,0,6.52606,0,3.60024,0,6.1434,3.26334,0,0,0,3.26334,0,0,0,67.64,58.03,51.8
3,13,21,0,0,0,0,0,0,0,0,0,0,0,0,0,1.53455,4.04568,0,0,3.92405,1.32677,0,0,3.92405,1.32782,0,0.905402,64.04,56.69,51.8
3,13,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0.705677,3.5617,0,0,0.867645,2.28663,0,0,0.867645,2.31715,0,6.93043,61.7,55.81,51.8
3,13,23,0,0,0,0,0,0,0,0,0,0,0,0,0,1.41975,1.90753,0,0,0.977212,3.40166,0,0,0.977212,3.23505,0,0,59.36,54.85,51.8
3,13,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0779967,0,0,0,1.88464,0,0,0,1.88144,0,0,57.2,53.98,51.8
3,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.23371,0,0,0,0,0.886272,0,0,0,0.952508,0,0.82435,57.02,53.91,51.8
3,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,8.65418,2.38086,0,0,1.43443,0,0,0,1.43443,0,0,0,55.4,53.25,51.8
3,14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3.80474,2.18383,0,0,0,0,0,0,0,0,0,0,55.22,53.07,51.62
3,14,4,0,0,0,0,12.4195,0,2.36614,3.13795,0,0,0,0,0,2.10065,2.26904,0,58.3766,3.09227,15.0946,0,0,3.09227,0,0,0,53.42,51.39,49.82
3,14,5,0,0,0,0,0,0,1.40527,0,0,0,0,0,0,0.201893,1.61341,0,13.3988,5.72411,15.536,0,0,5.72411,0,0,0,51.8,49.67,48.02
3,14,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2.88749,0,0,0,0,12.9397,0,0,0,0,0,0,51.62,48.7,46.22
3,14,7,0,1.71938,0,0,0,1.48145,0,0,0,1.48145,0,0,0,1.3791,0.532927,0,0,0,0,0,0,0,0,0,0,49.82,47.04,44.6
3,14,8,0,0,0,0,0,0,0,0,0,0,0,0,7.67925,0.282405,1.90048,0,4.86352,0.403195,0.341931,0,0,0.403195,0.53703,0,0.0964421,48.74,46.54,44.6
