Mon,Day,Hr,Dhw_CZ3_ERWH_SF_bc,Dhw_CZ3_HPWH_SF_bc,Dhw_CZ3_HPWH_bu_SF_bc,Dhw_CZ3_HPWH_bu2_SF_bc,Dhw_CZ3_ERWH_SF_3_to_6,Dhw_CZ3_HPWH_SF_3_to_6,Dhw_CZ3_HPWH_bu_SF_3_to_6,Dhw_CZ3_HPWH_bu2_SF_3_to_6,Dhw_CZ3_ERWH_SF_10_to_1,Dhw_CZ3_HPWH_SF_10_to_1,Dhw_CZ3_HPWH_bu_SF_10_to_1,Dhw_CZ3_HPWH_bu2_SF_10_to_1,Dhw_CZ3_NG,Dry Bulb,Wet Bulb,Dew Point
2,6,5,0,7.04946,1.10116,0,0.166637,1.91572,15.176,0,0,1.91572,0.0363975,0,0,37.4,34.46,30.38
2,6,6,1.79183,2.65554,1.43108,0,12.5927,0,15.6155,0,0,0,0,0,16.8555,37.22,34.35,30.38
2,6,7,26.8774,0.920956,0,0,0,1.89702,0.854235,0,0,1.89702,0,0,21.0226,35.78,33.67,30.74
2,6,8,15.4596,2.62714,1.42248,0,0,1.9267,0,0,0,1.9267,1.49856,0,38.6139,37.58,35.92,33.62
2,6,9,0,0,1.81663,0,0,0,0,0,6.1434,0,3.2316,0,16.1458,40.28,36.76,32
2,6,10,28.6692,0,3.07161,0,0,1.5178,0,0,14.5906,1.5178,4.26631,0,93.4133,48.92,41.37,32
2,6,11,25.2081,1.93265,5.40802,0,0,3.18643,0,0,88.8083,3.18643,14.6419,0,11.9134,53.78,43.85,32
2,6,12,0,4.95351,7.42287,0,0,3.86927,0,0,27.1993,3.86927,15.1415,0,8.99734,55.58,44.71,32
2,6,13,1.53585,6.67581,3.94921,0,0,5.81644,0,0,0,5.81644,15.0841,0,9.0027,57.38,45.56,32
2,6,14,15.3585,2.92471,3.64749,0,10.495,0.339479,1.09955,0,0,0.339479,2.06641,0,15.8698,59.18,46.41,32
2,6,15,12.2848,0,6.06317,0,10.495,0,2.31711,0,4.86352,0,0.765546,0,53.9054,60.8,46.56,30.2
2,6,16,25.366,3.14675,4.83048,0,12.0308,2.9193,3.60026,0,9.98302,2.9193,0.0862698,0,14.471,60.62,45.98,28.76
2,6,17,4.75392,5.53648,1.75978,0,0,6.5392,3.48901,0,0,6.5392,1.76388,0,7.44872,59.36,45.68,29.66
2,6,18,0,6.47529,1.80911,0,0,6.03176,1.87691,0,0,6.03176,1.84142,0,9.02554,57.02,45.19,31.46
2,6,19,0,1.13158,1.85963,0,9.2151,2.64623,0.695257,0,0,2.64623,1.23616,0,45.7308,55.22,44.58,32.18
2,6,20,6.39937,3.94437,2.03758,0,22.0139,2.63523,2.31755,0,6.39937,2.63523,0.673095,0,34.9863,53.42,44.16,33.44
2,6,21,15.3585,1.42643,1.70956,0,14.6546,0,3.57534,0,13.3107,0,1.71187,0,9.20177,51.98,42.25,30.2
2,6,22,1.1451,0,2.25894,0,0,2.43137,3.08596,0,0,2.43137,1.78692,0,1.7162,53.24,42.56,29.3
2,6,23,11.5189,1.31153,5.06453,0,0,3.39598,3.22775,0,0,3.39598,1.85659,0,29.2474,49.82,42.34,33.44
2,6,24,0.719272,3.73662,4.57796,0,0,2.0409,1.95052,0,0,2.0409,1.22953,0,0.17779,47.84,40.21,30.38
2,7,1,0,4.39014,1.8658,0,0,3.27261,1.16955,0,0,3.27261,0,0,0.878036,44.6,38.47,30.38
2,7,2,0,4.00277,2.34157,0,0,0.339344,0.867647,0,0,0.339344,0,0,0.0688659,44.96,38.31,29.48
2,7,3,0,0,1.24268,0,0,0,1.79844,0,0,0,0,0,0,48.2,37.91,23
2,7,4,0,2.16791,0.429701,0,86.6613,1.77281,14.885,0,0,1.77281,0,0,1.94277,48.2,37.46,21.38
2,7,5,0,0,2.96017,0,17.064,0,15.3051,0,0,0,0,0,0,48.2,37.46,21.38
2,7,6,0,0.878472,0.394842,0,0,2.9255,15.5217,0,0,2.9255,0,0,21.4404,48.2,37.37,21.02
2,7,7,0,4.32401,0,0,0,3.76353,0.850989,0,0,3.76353,0,0,2.62913,48.2,36.62,17.96
2,7,8,3.32768,9.06133,1.80796,0,0,7.45261,0,0,0,7.45261,1.30097,0,39.2482,48.2,37.03,19.76
2,7,9,18.3318,3.0812,3.17127,0,0,0,0,0,0,0,4.98347,0,16.8496,48.56,37.62,21.2
2,7,10,14.4652,0,3.54933,0,0,0,0,0,12.7987,0,5.13931,0,41.112,52.16,39.19,19.76
2,7,11,18.6862,1.09341,5.20875,0,17.9182,1.13295,0.781807,0,61.434,1.13295,13.9573,6.70492,76.1575,55.76,41.59,21.74
2,7,12,8.31495,3.40986,5.41621,0,9.2151,3.26872,3.38821,0,57.3078,3.26872,14.9718,0,37.2486,59.18,44.2,24.98
2,7,13,23.2937,3.08844,6.34492,0,0,2.65405,3.59918,0,2.55975,2.65405,15.2638,0,34.6483,60.8,44.96,24.98
2,7,14,15.491,0,7.91837,0,0,0,4.88144,0,3.32768,0,5.6695,0,53.4636,60.8,44.96,24.98
2,7,15,0.448422,0,3.66035,0,0,1.29735,4.22341,0,0,1.29735,0,0,10.5755,60.98,45.04,24.98
2,7,16,0,3.17615,4.78204,0,0,7.78741,2.69821,0,0,7.78741,0,0,21.5067,62.42,45.72,24.98
2,7,17,3.0717,10.6424,3.50588,0,0,10.7467,0.128559,0,0,10.7467,0,0,17.0038,61.52,45.4,25.34
2,7,18,15.3585,8.2726,2.58039,0,8.44717,2.70157,1.52821,0,0,2.70157,0.25896,0,18.3499,58.82,44.32,26.06
2,7,19,4.67129,7.72934,3.60698,0,18.9422,3.25604,1.80593,0,0,3.25604,1.77441,0,38.3063,56.3,43.28,26.78
2,7,20,28.1573,1.07372,2.56146,0,15.8704,2.91756,2.41785,0,0,2.91756,1.93613,0,28.5034,49.82,39.98,26.78
2,7,21,10.2648,1.94266,3.55376,0,15.3585,0,3.6663,0,24.8296,0,3.58245,0,66.8546,48.2,38.98,26.42
2,7,22,25.441,0,3.25901,0,8.64311,1.07945,3.4963,0,17.6623,1.07945,2.78228,0,32.1588,48.38,38.26,23.9
2,7,23,6.78222,0,3.51814,0,0,3.2404,3.40005,0,3.86294,3.2404,3.53135,0,3.60907,49.1,40.07,28.22
2,7,24,0,1.67694,3.64741,0,0,5.79349,3.52462,0,0,5.79349,3.66472,0,1.70125,42.62,35.54,25.16
2,8,1,0,4.25805,1.98875,0,0,5.0324,3.66023,0,0,5.0324,1.87363,0,0,40.82,34.96,26.6
2,8,2,0,5.4004,3.13227,0,0,0.766769,3.87929,0,0,0.766769,1.8787,0,0.0750584,39.02,33.35,24.98
2,8,3,0,4.39242,2.33012,0,0,1.67349,2.84286,0,0,1.67349,0.481721,0,0,37.22,32.37,25.16
2,8,4,0,6.02614,1.81255,0,107.509,0,15.1789,0,0,0,0,0,0,35.6,31.99,26.78
2,8,5,0,0,1.982,0,21.3184,2.51573,15.5726,0,0,2.51573,0,0,0,35.6,31.99,26.78
2,8,6,0,3.75955,1.71263,0,0,1.58441,13.3801,0,0,1.58441,0,0,0,35.42,31.89,26.78
2,8,7,0,2.28162,0.564413,0,0,1.60764,0,0,0,1.60764,0,0,0.216016,33.62,30.78,26.6
2,8,8,0,7.81009,0.994612,0,0,5.44969,0,0,0,5.44969,0,0,2.4508,32.72,29.82,25.34
2,8,9,0,2.40571,1.43677,0,0,0.84573,0,0,0,0.84573,0,0,30.9244,38.48,34.49,28.94
2,8,10,0,3.58553,3.2853,0,0,0.983387,0,0,0,0.983387,2.37606,0,18.6299,46.58,40.18,32
2,8,11,14.3346,0,1.83967,0,0,0,0,0,92.1509,0,14.0003,7.08889,30.928,48.2,40.41,30.38
2,8,12,15.1247,0,1.80526,0,0,0,0,0,33.3105,0,15.191,0,26.9427,48.56,40.86,31.1
2,8,13,2.91706,0,2.53848,0,0,0,0,0,0,0,13.675,0,1.41116,51.98,43.87,34.52
2,8,14,0,0,1.86918,0,0,1.89867,1.34085,0,0,1.89867,3.42086,0,13.6597,53.78,42,26.78
2,8,15,0,3.16469,1.37324,0,0,1.18521,1.83194,0,0,1.18521,1.39441,0,2.13887,55.58,42.98,26.96
2,8,16,0,3.66057,4.28469,0,0,3.50042,1.11067,0,0,3.50042,0,0,3.44089,57.38,44.45,28.76
2,8,17,0,1.0428,1.79868,0,0,3.80331,0,0,0,3.80331,0,0,1.20285,58.46,45.58,30.56
2,8,18,12.7987,1.21139,1.87707,0,0,1.72867,0,0,0,1.72867,0,0,10.6177,57.92,45.88,32.18
2,8,19,18.5472,2.65227,0.483329,0,10.7509,7.36241,0,0,0,7.36241,0,0,50.2251,56.84,45.92,33.8
2,8,20,8.61273,7.79742,0,0,3.32768,2.0353,0,0,0,2.0353,0,0,2.55626,53.42,44.42,34.16
2,8,21,11.2629,2.2884,0.221294,0,0,0,0,0,0,0,0,0,16.9475,50.9,44.13,36.68
2,8,22,14.6302,0,2.3559,0,0,0.496103,0,0,0,0.496103,0,0,34.7374,44.6,39.04,31.82
2,8,23,6.28916,1.33888,2.56074,0,0,0.646529,0,0,0,0.646529,0,0,0.14325,44.6,37.63,28.22
2,8,24,0,3.11623,5.4925,0,0,0,0,0,0,0,0,0,0,43.88,36.4,25.7
2,9,1,0,0,2.63858,0,0,0,0,0,0,0,0,0,0.274051,39.2,35.43,30.2
2,9,2,0,0.437459,1.85219,0,0,2.30544,0,0,0,2.30544,0,0,5.63846,39.02,34.65,28.58
2,9,3,0,5.28767,1.02929,0,0,3.91538,0,0,0,3.91538,0,0,2.57203,37.58,33.66,28.22
2,9,4,0,3.30083,1.88957,0,61.434,1.64787,14.6532,0,0,1.64787,0,0,0,38.48,33.11,25.16
2,9,5,0,4.31519,3.67979,0,10.012,3.22519,15.1826,0,0,3.22519,0.0600891,0,0,33.98,31.12,26.96
2,9,6,0,0,0.875158,0,0,0,13.2758,0,0,0,2.75861,0,0,35.24,32.38,28.4
2,9,7,0,2.44702,1.87262,0,0,2.03871,0.222193,0,0,2.03871,2.66549,0,19.3156,32.36,30.11,26.78
2,9,8,13.0547,0.453716,1.65407,0,1.27988,7.27403,0,0,2.55975,7.27403,2.39102,0,88.5669,35.78,32.17,26.96
2,9,9,37.7922,5.02011,5.3145,0,12.7987,4.17421,1.70991,0,26.1095,4.17421,3.67589,0,22.4158,38.3,34.24,28.58
2,9,10,8.47511,1.93745,5.57705,0,0,1.55029,1.86601,0,0,1.55029,3.61177,0,17.6389,44.96,37.98,28.58
2,9,11,0,5.03767,3.8211,0,0,0.274206,0.352209,0,61.434,0.274206,14.9608,0,2.2927,48.38,40.19,29.48
2,9,12,0,5.62692,1.95472,0,0,4.81643,0,0,13.6756,4.81643,15.45,0,1.44697,50.18,43.51,35.96
2,9,13,0,0.844596,2.32011,0,0,0,0,0,0,0,15.4678,0,1.63108,52.16,45.6,38.84
2,9,14,0,0,2.06071,0,0,2.06234,0,0,0,2.06234,0,0,13.7137,55.58,45.9,35.42
2,9,15,0,7.31077,0.296032,0,0,2.32397,0,0,0,2.32397,0,0,8.27571,57.2,46.24,34.16
2,9,16,0,3.34095,0,0,0,0,1.22105,0,0,0,0,0,43.7388,57.2,47.42,37.4
2,9,17,0,0,2.14637,0,8.44717,0,2.78493,0,0,0,0,0,30.2069,57.38,46.86,35.78
2,9,18,0,0,3.65234,0,5.88742,0,3.09799,0,0,0,0,0,2.60598,57.2,46.3,34.34
2,9,19,20.99,0.531124,3.80445,0,11.7748,0.710199,1.84501,0,0,0.710199,0,0,13.9532,57.02,45.72,32.9
2,9,20,7.61794,4.33618,3.06099,0,2.55975,5.66312,1.11185,0,0,5.66312,0,0,8.07726,55.04,47.23,39.56
2,9,21,0,0.782667,1.06921,0,0,6.58352,0,0,0,6.58352,0.4309,0,8.72408,51.62,47.08,42.8
2,9,22,0,2.8015,0,0,0,0.121401,0,0,0,0.121401,1.7821,0,1.37844,49.64,46.06,42.62
2,9,23,0,0.760216,4.03663,0,11.7748,2.37509,0,0,0,2.37509,1.87557,0,27.6752,46.04,43.4,40.64
2,9,24,0,7.22316,5.54943,0,0.767925,5.56248,0,0,0,5.56248,0.192534,0,1.76327,42.8,40.17,37.04
2,10,1,0,6.48928,4.15121,0,0,5.02882,1.07717,0,0,5.02882,0,0,0.118919,42.8,38.84,33.8
2,10,2,0,3.40084,0.463452,0,0,0,1.85778,0,0,0,0,0,0,42.8,38.84,33.8
2,10,3,0,0,0.218854,0,0,0,0.650494,0,0,0,0,0,0.638631,42.08,38.38,33.62
2,10,4,0,0.0790561,1.32235,0,56.0234,3.00777,14.7718,0,0,3.00777,0,0,0.0594597,37.76,35.35,32
2,10,5,0,4.03817,0,0,13.6729,0.217722,15.2362,0,0,0.217722,0,0,0,40.64,36.4,30.56
2,10,6,0,0.954379,0,0,0,0,14.8329,0,0,0,0,0,0.166836,38.3,35.97,32.72
2,10,7,2.81573,1.03595,1.07564,0,0,0,0,0,0,0,0,0,2.17902,43.7,40.62,37.04
2,10,8,26.8232,2.65632,1.9883,0,0,2.16243,0,0,15.3585,2.16243,1.37378,0,103.692,37.58,36,33.8
2,10,9,38.7269,0.232608,3.51982,0,0,0,0,0,37.4717,0,5.24596,0,12.2276,40.46,37.64,33.98
2,10,10,29.4788,2.81113,5.08895,0,0,4.97095,0,0,16.3824,4.97095,5.49957,0,69.0277,50.18,43.39,35.78
2,10,11,20.2974,6.20533,4.38346,0,3.83962,7.5888,0,0,87.7821,7.5888,14.6653,0,42.5553,51.98,45,37.58
2,10,12,1.70579,2.26825,6.55163,0,8.95912,2.70897,0,0,19.1508,2.70897,15.1512,0,2.26306,53.78,46.36,38.84
2,10,13,0,1.58781,7.22824,0,0,3.27664,0,0,0,3.27664,15.6318,0,4.37007,55.4,45.91,35.78
2,10,14,0,3.38719,4.64196,0,0,1.03603,0,0,0,1.03603,0.41639,0,1.64077,55.58,46.93,38.12
2,10,15,22.7818,6.42067,2.1963,0,5.63145,3.86633,0.622336,0,0,3.86633,0.490579,0,56.3101,57.92,49.46,41.72
2,10,16,28.8453,5.34437,3.573,0,12.0308,5.20774,4.2958,0,0,5.20774,1.7875,0,44.3627,62.42,48.58,33.98
2,10,17,7.6267,6.99533,3.69441,0,0,3.42391,5.38924,0,3.83962,3.42391,1.84431,0,12.8142,62.24,48.79,34.88
2,10,18,0,6.16917,1.93184,0,0,3.67152,7.14496,0,8.44717,3.67152,1.36496,0,14.3939,59.72,48.28,36.68
2,10,19,0.255975,1.35481,1.32462,0,9.2151,1.19137,3.77276,0,0,1.19137,0,0,44.2354,58.28,47.91,37.4
2,10,20,15.3585,0,1.68138,0,19.1981,0,1.7097,0,8.70315,0,1.69872,0,41.8695,53.6,45.61,37.22
2,10,21,6.83613,0,1.7199,0,4.86352,2.21024,1.74498,0,4.60755,2.21024,1.73659,0,28.833,53.42,44.88,35.6
2,10,22,0,2.94089,1.96484,0,0,3.26927,1.7489,0,0,3.26927,1.74402,0,9.2583,51.62,44.02,35.6
2,10,23,0,3.58433,4.36258,0,0,3.13729,1.80611,0,0,3.13729,1.80109,0,8.52131,50,43.16,35.42
2,10,24,0,3.71017,5.14291,0,0,1.19815,1.86791,0,0,1.19815,1.8631,0,4.15076,50.18,42.65,33.8
2,11,1,11.0069,3.17741,2.77344,0,11.0069,2.88671,1.89132,0,0,2.88671,1.88638,0,10.77,51.8,43.51,33.8
2,11,2,1.32766,1.22958,5.3551,0,1.28336,5.3124,0.0432422,0,0,5.3124,0.220926,0,5.54738,51.44,43.15,33.44
2,11,3,0,5.47636,4.42607,0,0,0,0,0,0,0,0,0,2.79407,48.2,40.38,30.38
2,11,4,0,0.513671,0.101937,0,118.484,3.12039,14.6098,0,0,3.12039,0,0,0,48.02,40.29,30.38
2,11,5,0,0,0.74799,0,34.5076,0.397897,15.0593,0,0,0.397897,0,0,0,46.4,39.43,30.38
2,11,6,0,1.75723,1.85118,0,0,2.01975,15.4938,0,0,2.01975,0,0,0.906076,46.4,39.43,30.38
2,11,7,0,0.951877,2.45111,0,0,1.55696,0.12709,0,0,1.55696,0,0,4.11749,46.4,39.43,30.38
2,11,8,0,3.31615,0.820032,0,0,4.33201,0,0,0,4.33201,0,0,14.0232,46.58,39.55,30.38
2,11,9,24.0617,4.21724,1.93974,0,13.3107,0.194356,1.77216,0,18.9422,0.194356,2.42405,0,122.473,48.56,40.56,30.38
2,11,10,43.7916,4.37335,3.42514,0,12.0308,2.37214,3.49291,0,44.5397,2.37214,5.4786,0,42.6483,51.8,42.21,30.38
2,11,11,12.0515,3.69521,4.52756,0,0,3.86877,3.62283,0,76.1767,3.86877,13.5939,7.07688,26.8869,51.98,42.31,30.38
2,11,12,11.6858,4.82309,5.46107,0,0,4.26115,3.74777,0,16.0131,4.26115,14.93,0,6.12162,53.78,43.16,30.2
2,11,13,0,3.80989,5.91381,0,0,3.8678,0.91052,0,14.3346,3.8678,15.4124,0,5.91594,55.4,43.38,28.58
2,11,14,0,4.08689,3.92442,0,0,5.73687,0,0,0,5.73687,0.960294,0,7.32052,55.58,43.4,28.4
2,11,15,14.0786,0.489572,3.25259,0,0,2.95953,0.143513,0,0,2.95953,0,0,52.8784,57.2,43.72,26.78
2,11,16,4.83579,2.7459,4.90884,0,0,0,1.77927,0,0,0,0,0,23.8182,57.56,43.84,26.6
2,11,17,0,4.02159,3.93869,0,1.79183,2.60842,1.89597,0,0,2.60842,0,0,42.2354,58.64,43.99,25.34
2,11,18,19.1981,2.65748,5.19369,0,24.8296,3.41387,4.78697,0,0,3.41387,1.70822,0,33.9937,57.74,43.42,24.98
2,11,19,11.5976,2.49479,6.15061,0,15.3585,2.81819,5.41474,0,0,2.81819,3.59572,0,16.9263,55.22,42.15,24.98
2,11,20,0,4.32921,5.17384,0,0,0,4.80487,0,0,0,3.75773,0,7.51039,53.78,41.42,24.98
2,11,21,11.0069,0.313382,1.51836,0,0,2.05609,1.56467,0,0,2.05609,1.05074,0,6.78772,55.22,42.09,24.8
2,11,22,9.34347,2.89227,0,0,5.1195,0.835201,0,0,9.47107,0.835201,1.55667,0,27.3585,53.42,40.68,23
2,11,23,11.7815,0,0,0,8.95912,0,1.4495,0,3.0717,0,3.57606,0,35.6101,51.44,40.01,24.26
2,11,24,11.7748,0.981465,0,0,0,0.271686,1.77843,0,0,0.271686,3.73842,0,11.587,48.38,47.25,46.22
2,12,1,2.34953,3.8132,0.425426,0,0,5.16623,1.84836,0,0,5.16623,0.931148,0,0.146256,49.82,47.08,44.6
2,12,2,0,1.68801,1.8698,0,0,5.52279,1.16542,0,0,5.52279,0,0,5.55345,48.02,46.13,44.42
2,12,3,0,7.18411,0.433448,0,0,6.69508,0,0,0,6.69508,0,0,2.79074,46.22,44.42,42.62
2,12,4,0,2.57158,1.56382,0,76.7925,1.59569,14.7957,0,0,1.59569,0,0,0,45.32,43.28,41.18
2,12,5,0,2.07429,1.54835,0,12.3062,2.34014,15.2235,0,0,2.34014,0,0,0.909337,50,46.29,42.8
2,12,6,0,0.424038,4.79454,0,0,1.72885,15.4963,0,2.81573,1.72885,0,0,13.2929,50.18,46.21,42.44
2,12,7,0,4.12007,5.188,0,0,1.72229,0.191636,0,9.72705,1.72229,0,0,16.402,51.8,45.65,39.56
2,12,8,20.222,8.07016,3.2133,0,0,5.18347,0,0,5.63145,5.18347,2.27533,0,39.3147,51.8,47.31,43.16
2,12,9,9.43709,1.84725,4.26477,0,0,0,0,0,7.42327,0,3.60496,0,7.54251,51.8,48.89,46.4
2,12,10,14.3346,0,3.71101,0,0,0,0,0,5.37547,0,3.56116,0,31.933,50,48.1,46.4
2,12,11,9.48948,0,1.20524,0,0,0,0,0,106.997,0,14.8263,0,6.80508,51.08,48.93,47.12
2,12,12,0,0,0,0,0,0,0,0,16.8612,0,15.3031,0,1.46374,53.06,49.98,47.48
2,12,13,0,0,0,0,0,0,0,0,0,0,15.5979,0,4.01618,55.22,51.29,48.2
2,12,14,0,0,2.92626,0,0,0.271574,0,0,0,0.271574,0.0646055,0,3.78789,53.96,51.34,49.28
2,12,15,11.2629,0.420878,3.7081,0,0,3.64907,0,0,0,3.64907,0,0,10.5457,55.04,53.12,51.8
2,12,16,4.92422,7.54791,2.38282,0,0,7.51469,0,0,0,7.51469,0,0,7.74164,53.6,52.54,51.8
2,12,17,0,9.92036,0,0,0,5.66495,0,0,0,5.66495,0,0,0.296747,53.42,52.57,51.98
2,12,18,0,2.17877,1.06965,0,0,2.96881,0,0,0,2.96881,0,0,2.50792,53.6,52.54,51.8
2,12,19,0,0,2.76294,0,8.44717,0,0,0,0,0,0,0,13.5357,55.4,53.27,51.8
2,12,20,0,0.876627,4.25701,0,3.58365,0,0,0,0,0,0,0,1.27213,55.22,53.2,51.8
2,12,21,0,1.48413,0.791828,0,0,0.868371,0,0,0,0.868371,0,0,6.16171,53.6,52.54,51.8
2,12,22,0,3.40609,1.17473,0,0,3.41633,0,0,0,3.41633,0,0,4.73588,53.6,52.54,51.8
2,12,23,11.5189,1.48903,0.397785,0,12.0308,0,1.36157,0,0,0,0,0,30.2704,53.6,52.54,51.8
2,12,24,0.824769,0,3.16561,0,1.53585,0,1.82061,0,0,0,0,0,1.06462,53.6,52.54,51.8
2,13,1,0,0,0.276939,0,0,0,1.3572,0,0,0,0,0,0,53.6,52.54,51.8
2,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0.04733,53.6,52.54,51.8
2,13,3,0,0,0,0,0,0,0,0,0,0,0,0,3.0608,53.06,52.31,51.8
2,13,4,0,0,1.38945,0,59.357,0,14.7819,0,0,0,0,0,0.807003,53.6,52.54,51.8
2,13,5,0,7.1104,3.17432,0,12.8936,6.20759,15.219,0,0,6.20759,0,0,0.0641946,53.6,52.54,51.8
2,13,6,1.0239,1.86388,0.8112,0,0.51195,5.82595,13.7133,0,0,5.82595,0,0,15.2455,53.6,52.54,51.8
2,13,7,24.0617,2.12275,1.80375,0,5.37547,1.56084,0.605083,0,0,1.56084,0,0,24.9542,53.6,52.54,51.8
2,13,8,9.79078,4.68783,3.386,0,0,0,0,0,12.7987,0,1.44768,0,32.5304,53.6,52.54,51.8
2,13,9,0,4.27369,2.39129,0,0,2.84768,0,0,2.0478,2.84768,2.53593,0,40.6892,53.96,52.9,52.16
2,13,10,21.2459,3.84446,6.57705,0,0,6.63881,0,0,8.44717,6.63881,3.28958,0,90.409,55.4,54.34,53.6
2,13,11,22.6258,3.7625,7.74998,0,0,1.10775,0.451826,0,72.259,1.10775,14.5004,0,21.6164,55.4,54.34,53.6
2,13,12,0,0.802503,5.4515,0,0,0,1.75256,0,26.7498,0,14.963,0,11.7766,57.2,56.03,55.22
2,13,13,0,2.05624,3.64707,0,0,1.63448,1.83769,0,1.23794,1.63448,15.156,0,6.45877,57.38,55.15,53.6
2,13,14,14.0786,3.7394,1.8809,0,0,7.16935,1.23794,0,0,7.16935,1.81404,0,27.1746,59.18,55.89,53.6
2,13,15,18.7229,3.74542,0.454475,0,0,4.00542,0,0,0,4.00542,0,0,0.748099,60.62,56.34,53.42
2,13,16,0,0.145906,0,0,0,0.122388,0,0,0,0.122388,0,0,2.09476,59.18,54.82,51.8
2,13,17,0,0.575156,1.40674,0,0,0.612813,0,0,0,0.612813,0,0,6.97811,59.54,55.08,51.98
2,13,18,0,5.11932,2.43508,0,0,3.23257,0,0,0,3.23257,0,0,1.32749,58.82,55.31,52.88
2,13,19,1.0239,3.13383,1.8117,0,0.255975,2.91384,0.0568874,0,0,2.91384,0,0,35.3226,57.02,55,53.6
2,13,20,26.8016,0,1.88982,0,25.8535,0,1.75016,0,0,0,0,0,16.1693,55.4,54.34,53.6
2,13,21,2.09879,2.14557,0.681187,0,0,3.22586,3.51821,0,0,3.22586,0,0,21.2926,55.4,53.28,51.8
2,13,22,0,5.60529,2.11707,0,0,4.06082,2.99071,0,0,4.06082,0,0,2.74815,55.22,53.1,51.62
2,13,23,0,7.32987,7.14317,0,0,6.43834,1.86784,0,0,6.43834,0,0,4.05071,53.6,51.49,49.82
2,13,24,0,1.92212,6.98584,0,12.7987,0,0.543454,0,0,0,0,0,4.86639,53.6,50.69,48.38
2,14,1,0,0,0.616323,0,0,0,0,0,0,0,0,0,1.7094,53.6,51.49,49.82
2,14,2,0,0,0.535963,0,0,1.3867,0,0,0,1.3867,0,0,3.14943,53.6,50.59,48.2
2,14,3,0,0,2.17401,0,0,1.75075,0,0,0,1.75075,0,0,0.0817278,53.6,50.49,48.02
2,14,4,0,0.58524,1.47376,0,88.196,0,14.603,0,0,0,0,0,0,53.6,49.7,46.4
2,14,5,0,4.57875,0,0,11.9574,4.61726,15.0537,0,0,4.61726,0,0,0.0953397,53.6,49.78,46.58
2,14,6,0,0,0,0,0,1.84926,15.4896,0,0,1.84926,0,0,0.315982,53.6,50.59,48.2
2,14,7,6.39937,1.35205,1.37122,0,0,0,0.0319164,0,0,0,0,0,5.46572,53.6,50.59,48.2
2,14,8,13.1914,1.78459,0.985145,0,0.767925,0,0,0,0,0,0.279579,0,49.3293,53.6,50.59,48.2
2,14,9,18.4302,4.15105,2.07655,0,13.0547,1.13201,0.66485,0,6.65535,1.13201,3.71867,0,61.2983,53.78,50.67,48.2
2,14,10,31.6129,0.807812,5.54254,0,4.86352,0.84038,2.33094,0,16.6384,0.84038,5.75853,0,79.5116,55.4,51.39,48.2
2,14,11,26.5204,3.45341,4.34632,7.59127,15.3585,3.23381,4.33175,0,76.7925,3.23381,11.8709,21.7073,44.8394,55.58,51.47,48.2
2,14,12,15.3585,4.62245,4.25219,9.31749,15.3585,4.52886,4.34792,8.49917,36.5496,4.52886,13.1094,14.3346,64.3511,57.2,52.17,48.2
2,14,13,28.1573,6.87319,6.10136,14.297,11.908,8.45779,2.38953,14.3346,30.717,8.45779,14.8518,2.13825,35.1105,57.2,52.17,48.2
2,14,14,4.20641,11.1185,4.56422,14.3346,0,8.93455,1.39019,14.3346,8.44717,8.93455,4.96793,0,30.6078,57.2,51.89,47.66
2,14,15,0,8.60321,1.81916,10.9074,0,8.88757,1.78788,7.5826,0,8.88757,3.36265,0,25.3053,57.2,51.38,46.58
2,14,16,0.51195,0.846333,1.8934,0,4.86352,3.69256,1.87039,0,0,3.69256,1.78966,0,22.9244,57.02,52.1,48.2
2,14,17,13.4709,2.08279,0.0921367,0,12.2942,2.80772,0.543565,0,0,2.80772,1.85195,0,3.59371,55.94,51.65,48.2
2,14,18,30.2051,3.72487,0.890953,0,3.83962,0.337547,0.313018,0,0,0.337547,2.2115,0,73.1962,55.4,51.39,48.2
2,14,19,14.2874,0.66122,3.55619,0,15.3585,0,1.75874,0,1.0239,0,2.0932,0,33.4129,55.4,51.39,48.2
2,14,20,9.47107,1.75154,4.3725,0,15.1025,2.35285,2.52457,0,31.229,2.35285,1.79201,0,56.1525,55.22,51.21,48.02
2,14,21,8.13795,1.7654,5.75863,0,10.9989,0,5.71947,0,9.34446,0,5.20203,0,39.1544,53.6,49.7,46.4
2,14,22,12.2485,2.63517,5.33062,0,12.2535,0.875943,6.15527,0,10.495,0.875943,3.90527,0,22.26,53.6,49.7,46.4
2,14,23,0,5.225,7.06087,0,0,5.15349,5.52037,0,0,5.15349,3.68303,0,4.07812,53.6,49.7,46.4
2,14,24,0,3.79893,7.45246,0,0,2.04514,4.15224,0,0,2.04514,2.54635,0,0.112204,53.6,49.7,46.4
2,15,1,0,2.63667,4.25899,0,0,2.68077,0.551713,0,0,2.68077,0.355984,0,3.61943,53.6,49.7,46.4
2,15,2,0,6.3691,1.41291,0,0,6.33754,0,0,0,6.33754,0,0,0.0690906,53.6,49.7,46.4
2,15,3,0,3.97454,0,0,0,2.58594,0,0,0,2.58594,0,0,4.8059,53.6,49.7,46.4
2,15,4,0,0.0733567,0,0,104.684,1.08038,14.9257,0,0,1.08038,0,0,3.25229,53.6,49.7,46.4
