Mon,Day,Hr,Dhw_CZ10_ERWH_SF_bc,Dhw_CZ10_HPWH_SF_bc,Dhw_CZ10_HPWH_bu_SF_bc,Dhw_CZ10_HPWH_bu2_SF_bc,Dhw_CZ10_ERWH_SF_3_to_6,Dhw_CZ10_HPWH_SF_3_to_6,Dhw_CZ10_HPWH_bu_SF_3_to_6,Dhw_CZ10_HPWH_bu2_SF_3_to_6,Dhw_CZ10_ERWH_SF_10_to_1,Dhw_CZ10_HPWH_SF_10_to_1,Dhw_CZ10_HPWH_bu_SF_10_to_1,Dhw_CZ10_HPWH_bu2_SF_10_to_1,Dhw_CZ10_ERWH_MF_bc,Dhw_CZ10_HPWH_MF_bc,Dhw__HPWH_bu2_MF_bc,Dhw_CZ10_HPWH_bu2_MF_bc,Dhw_CZ10_ERWH_MF_3_to_6,Dhw_CZ10_HPWH_MF_3_to_6,Dhw_CZ10_HPWH_bu_MF_3_to_6,Dhw_CZ10_HPWH_bu2_MF_3_to_6,Dhw_CZ10_ERWH_MF_10_to_1,Dhw_CZ10_HPWH_MF_10_to_1,Dhw_CZ10_HPWH_bu_MF_10_to_1,Dhw_CZ10_HPWH_bu2_MF_10_to_1,Dhw_CZ10_NG,Dry Bulb,Wet Bulb,Dew Point
4,10,20,0,0,0.523868,0,0,0,0.569753,0,0,0,0,0,14.3346,0,3.38743,0,27.9013,0,1.68147,0,0,0,1.84503,0,3.73231,57.2,47.32,37.58
4,10,21,1.27988,0.643789,2.16595,0,0,0.608517,2.12353,0,0,0.643789,0.435545,0,2.53646,0,1.74738,0,2.54119,0,2.40885,0,6.1434,0,3.53206,0,2.70214,56.48,47.78,39.56
4,10,22,7.87461,2.2371,0,0,3.83962,1.89152,0,0,0,2.2371,2.13911,0,6.65535,0,2.12348,0,15.3585,1.05224,5.23972,0,11.5189,1.05224,3.94285,0,3.06332,51.08,46.75,42.8
4,10,23,0,0,0,0,5.5342,0,0,0,0,0,0,0,15.3585,1.08731,3.5114,0,6.91132,3.63138,5.74724,0,13.5667,3.63138,4.28361,0,3.00386,46.58,44.73,42.98
4,10,24,0,0,0,0,0,0,0,0,9.2151,0,0,0,3.00135,7.06549,3.63878,0,0,8.93068,6.22521,0,0,8.93068,3.49661,0,5.19899,48.02,46.1,44.42
4,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7.88712,2.55801,0,15.1025,9.27368,5.41874,0,0,9.27368,1.85739,0,0.0663972,46.4,44.56,42.8
4,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,8.51181,1.8885,0,0.475151,0.392208,1.64773,0,0,0.392208,0.844742,0,0,46.22,44.4,42.62
4,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6.07766,1.44313,0,0,0,0,0,0,0,0,0,0.0719425,44.42,42.71,41
4,11,4,0,0,0,0,11.6691,0,2.31961,3.01541,0,0,0,0,0,0.581191,2.68851,0,89.3598,0,15.0691,0,0,0,0,0,0,42.8,41.9,41
4,11,5,0,0,0,0,0,0,1.98134,0,0,0,0,0,0,0,1.53367,0,19.8693,1.84998,15.4416,0,0,1.84998,0,0,0,42.8,41.81,40.82
4,11,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1.60637,0,0,0,4.61186,15.8163,0,0,4.61186,0,0,0.166169,42.62,40.96,39.2
4,11,7,0,0,0,0,0,0,0,0,0,0,0,0,9.47107,2.22272,1.71978,0,0,2.10063,0,0,0,2.10063,0.792027,0,0.0332338,40.82,40.06,39.2
4,11,8,3.32768,0.985759,0.469113,0.95564,0.51195,0.77358,0.206967,0,2.30377,0.985759,0.547568,0.23891,15.3585,4.64531,4.52998,0,0,1.34919,0,0,6.91132,1.34919,1.74038,0,31.9803,40.28,40.1,39.92
4,11,9,15.3585,3.7291,1.33934,4.98534,7.42327,3.36126,2.90078,0,12.3885,3.7291,1.56726,4.38287,0.419805,0,3.24021,0,0,0,0,0,8.1912,0,1.77841,0,5.94657,48.56,46.45,44.6
4,11,10,1.70535,2.57064,2.82613,0,0,1.51267,0.268439,0,0,2.57064,2.87822,0,12.2868,0,1.90457,0,6.65535,0,1.20182,0,4.86352,0,1.72609,0,7.23786,52.16,48.13,44.6
4,11,11,0,0,1.59145,0,0,0,0,0,14.4408,0,0.699154,2.98742,42.0688,2.46965,5.17012,0,34.0447,2.37684,2.86686,0,72.6969,2.37684,12.2935,16.815,5.59394,55.4,49.45,44.42
4,11,12,0,0,0,0,0,0,0,0,0,0,3.33425,0,32.2376,3.5281,6.96908,0,7.1673,3.31663,3.50063,0,59.6823,3.31663,14.5598,0,7.05615,55.4,48.72,42.8
4,11,13,5.88742,0,0,0,6.65535,0,2.51929,0,0,0,0.757322,0,0.920009,5.86722,7.19292,0,0,5.54931,3.59787,0,22.706,5.54931,15.0266,0,3.06625,55.4,48.8,42.98
4,11,14,2.92388,0,0,0,2.55975,2.24294,0.124025,0,0,0,0,0,0,12.6045,6.13358,0,0,6.51017,3.72952,0,0,6.51017,6.26939,0,0.404184,55.4,49.54,44.6
4,11,15,0,0,0,0,0,0,0,0,0,0,0,0,0,7.56386,3.66757,0,0,8.48778,2.06315,0,0,8.48778,3.73805,0,0.426084,55.4,49.53,44.6
4,11,16,0,2.87505,1.52921,0,0,0,0,0,0,2.87505,0,0,0,3.15923,3.77689,0,0,3.13891,0,0,0,3.13891,1.49805,0,13.6981,55.4,49.71,44.96
4,11,17,0,0.972447,2.26643,0,0,0,2.22961,0,0,0.972447,0,0,0,4.37632,2.02838,0,0,5.84323,0,0,0,5.84323,0,0,1.58783,55.4,49.89,45.32
4,11,18,0,0,0,0,0,0,0.115681,0,0,0,0,0,22.7818,0.354391,0.259041,0,5.63145,1.99613,0.393242,0,0,1.99613,0,0,1.27278,55.76,49.69,44.6
4,11,19,0,0,0,0,0,0,0,0,0,0,0,0,33.8727,3.69478,3.1686,0,27.1334,3.7476,2.75546,0,0,3.7476,0.19766,0,0.238015,55.4,49.53,44.6
4,11,20,5.63145,0,0,0,5.63145,2.25638,0,0,1.79183,0,0.296404,0,30.2618,3.93453,5.29933,0,30.2205,2.46118,5.25211,0,0,2.46118,3.1787,0,12.9343,53.42,49.65,46.58
4,11,21,10.8864,3.35294,2.75777,0,10.6559,1.96752,2.76034,0,12.0308,3.35294,2.72494,0,20.0141,0.0634439,7.15282,0,20.478,3.32503,5.42824,0,0,3.32503,3.57701,0,12.8725,51.98,49.74,48.02
4,11,22,0,0,0.980095,0,0,0,0.962372,0,0,0,1.19552,0,0.568471,3.45457,5.46072,0,1.0239,0,4.27015,0,0,0,3.72615,0,0.376137,53.6,49.55,46.22
4,11,23,0,0,0,0,0,0,0,0,0,0,0,0,0.51195,0,2.48649,0,0,0,1.85364,0,0,0,1.69821,0,0,53.6,48.75,44.6
4,11,24,0,0,0,0,0,0,0,0,0,0,0,0,14.6404,0,1.85818,0,0,0,1.87892,0,13.5667,0,0,0,0.0332338,53.42,48.76,44.78
4,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.20954,0,0,0,1.44751,0,0,0,0,0,0,51.62,48.43,45.68
4,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.74039,0,0,0,2.50438,0,0,0,0.899927,0,0,50.18,48.16,46.4
4,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2.77202,3.68097,0,0,1.25062,3.68776,0,0,1.25062,3.33228,0,0,51.8,48.95,46.58
4,12,4,0,0,0,0,10.1977,0,0,2.89029,0,0,0,0,0,6.29148,2.83393,0,88.3735,4.90381,15.0301,0,0,4.90381,5.49721,0,0,51.62,49.59,48.02
4,12,5,0,0,0,0,0,0,0,0,0,0,0,0,0,7.94751,2.03263,0,13.8249,4.87719,15.4109,0,0,4.87719,3.37884,0,0,50,48.08,46.4
4,12,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3.04467,0.654376,0,0,6.09978,14.1817,0,0,6.09978,0.511165,0,0,50,48.08,46.4
4,12,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3.32832,0,0,0,4.07218,0,0,5.88742,4.07218,0,0,0.0635295,49.82,48,46.4
4,12,8,0,0,0,0,0,0,0,0,0,0,0,0,0.767925,1.03027,0.285488,0,0,0.057375,0,0,11.5189,0.057375,0.256942,0,1.02204,48.56,47.41,46.4
4,12,9,1.79183,0.239071,0.369871,0,0,1.61796,0.251253,0,1.53585,0.239071,0.325822,0,15.3585,3.06896,1.98226,0,0,3.46588,0,0,11.5189,3.46588,1.7207,0,22.6331,51.98,48.94,46.4
4,12,10,14.3805,3.59961,2.59334,0,8.44717,2.69732,2.68415,0,13.9196,3.59961,2.5895,0,25.6522,0.784116,4.74679,0,0,0,0,0,15.3585,0,2.94984,0,11.174,53.6,49.65,46.4
4,12,11,0,1.01921,2.15115,0,0,0,1.4959,0,9.06658,1.01921,2.21571,3.95499,47.8037,1.59933,9.03157,0,0,2.83678,0,0,89.7899,2.83678,14.4233,0,1.79093,55.76,50.5,46.22
4,12,12,0,0,0,0,0,0,0,0,0,0,1.86827,0,17.3476,2.89551,11.6704,0,0,3.36371,0.171892,0,46.9109,3.36371,14.8168,0,1.32555,59.18,51.19,44.6
4,12,13,0,0,0,0,0,0,0,0,0,0,0,0,2.55975,6.30846,7.30855,0,22.5258,5.52835,4.38688,0,14.0892,5.52835,15.0473,0,0.360327,60.98,51.98,44.6
4,12,14,0,0,0,0,0,0,0,0,0,0,0,0,23.6348,10.2925,8.76573,0,20.478,10.2881,5.33316,0,1.0239,10.2881,5.78353,0,11.4645,62.78,52.79,44.78
4,12,15,0,0,0.615692,0,0,0,0.661725,0,0,0,0,0,7.67925,10.2987,6.69113,0,5.63145,7.69695,4.81455,0,0,7.69695,4.1687,0,3.8634,64.22,54.11,46.4
4,12,16,14.0786,3.11108,1.98633,3.48993,9.98302,3.09365,2.0287,3.33628,8.70315,3.11108,1.43897,0,6.99794,7.06606,3.7527,0,0,3.04939,3.67645,0,0,3.04939,3.75283,0,45.0642,62.96,53.52,46.22
4,12,17,12.0979,3.51411,2.20059,1.27988,14.4017,3.46506,2.24345,1.15189,9.44944,3.51411,2.72637,0,0,5.6578,1.24594,0,0,4.49935,5.66239,0,0,4.49935,1.23693,0,2.46052,66.02,54.09,44.78
4,12,18,0,0.170513,2.00925,0,0,0.477647,1.97525,0,0,0.170513,1.49054,0,4.60755,0,0.395313,0,2.55975,3.51277,4.69134,0,0,3.51277,0.39535,0,3.24361,65.3,54.13,45.5
4,12,19,0,0,0,0,0,0,0,0,0,0,0,0,15.3585,0,1.73444,0,17.6623,1.57194,6.08067,0,5.88742,1.57194,1.73466,0,2.30421,64.4,54.18,46.4
4,12,20,0,0,0,0,0,0,0,0,0,0,0,0,2.69888,0,1.80044,0,21.7579,0,3.70784,0,7.1673,0,1.80068,0,4.31933,64.04,54.04,46.4
4,12,21,6.91132,1.48983,1.16198,0,6.91132,1.43565,1.16194,0,6.91132,1.48983,1.1896,0,0,1.21828,1.86741,0,0,1.93719,3.7272,0,0,1.93719,1.86767,0,17.616,60.44,52.58,46.4
4,12,22,4.40522,1.72756,2.21211,0,4.39547,1.53888,2.21226,0,4.41709,1.72756,2.45152,0,0,3.57845,1.12863,0,0,4.03864,1.79215,0,0,4.03864,0.997198,0,0.0424347,56.84,51.06,46.4
4,12,23,0,0,0,0,0,0,0,0,0,0,0,0,0.51195,2.94348,3.40474,0,0,0.9003,0,0,0,0.9003,0,0,0.635062,53.42,49.48,46.22
4,12,24,0,0,0,0,0,0,0,0,0,0,0,0,14.6367,0,3.70181,0,0,0,0,0,0,0,0,0,3.81473,51.08,47.57,44.42
4,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.579415,3.86075,0,0,1.98849,0,0,0,1.98849,0,0,0,46.58,44.73,42.98
4,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4.00887,2.78136,0,0,3.30304,0,0,0,3.30304,0,0,0,48.02,46.2,44.6
4,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1.67732,2.64431,0,0,0,0,0,0,0,0,0,1.29153,46.4,45.35,44.42
4,13,4,0,0,0,0,11.062,0,2.5052,2.88223,0,0,0,0,0,2.6498,2.57414,0,106.084,2.40651,14.9344,0,0,2.40651,0.366878,0,0,46.22,44.48,42.8
4,13,5,0,0,0,0,0,0,0.845153,0,0,0,0,0,0,4.32911,3.74285,0,32.2789,4.46923,15.3121,0,0,4.46923,3.7442,0,0,44.6,43.72,42.8
4,13,6,0,0,0,0,0,0,0,0,0,0,0,0,0,5.41203,0.533221,0,0,5.90314,15.7036,0,0,5.90314,0.842385,0,0,44.24,43.34,42.44
4,13,7,0,0,0,0,0,0,0,0,0,0,0,0,0,4.1632,0,0,0,0,0.0318831,0,0,0,0,0,0,41.18,40.32,39.38
4,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1.90466,0,0,0,0,0,0,0,0,0,0,0.603346,43.7,42.71,41.72
4,13,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.1965,50.72,48.39,46.4
4,13,10,8.1912,1.9307,1.42739,0,0,1.82302,1.08684,0,8.1912,1.9307,1.42772,0,0,0,0.773702,0,0,2.43567,0,0,0,2.43567,1.8503,0,22.3311,56.3,50.73,46.22
4,13,11,5.69625,2.05442,2.91693,0,0,1.87413,1.08362,0,14.5173,2.05442,1.95513,4.53408,0,0,1.82459,0,0,2.02276,0,0,92.1509,2.02276,14.841,0,1.00259,62.96,52.69,44.42
4,13,12,0,0,0.433637,0,0,0,0,0,0,0,3.00452,0,0,2.52113,0,0,0,2.40048,0,0,26.0404,2.40048,15.3266,0,0,66.56,53.54,42.98
4,13,13,0,0,0,0,0,0,0,0,0,0,0,0,11.2629,2.07202,0.246902,0,0,0,0,0,9.47107,0,15.7524,0,0,69.98,55.71,44.78
4,13,14,0,0,0,0,0,0,0,0,0,0,0,0,4.51389,0,2.67579,0,0,0,0,0,0,0,0.0643521,0,0,71.78,57.14,46.58
4,13,15,0,0,0,0,0,0,0,0,0,0,0,0,7.93522,0,3.3115,0,0,0,0.144346,0,0,0,0,0,0,73.4,58.36,48.02
4,13,16,0,0,0,0,0,0,0,0,0,0,0,0,15.3585,1.36382,2.91054,0,0,1.76361,1.77978,0,0,1.76361,0,0,0,73.22,57.59,46.4
4,13,17,0,0,0,0,0,0,0,0,0,0,0,0,5.49484,3.46752,5.05551,0,0,3.91597,1.8413,0,0,3.91597,0,0,0,71.6,56.91,46.22
4,13,18,0,0,0,0,0,0,0,0,0,0,0,0,0,2.45635,2.55624,0,3.58365,3.43701,1.91045,0,0,3.43701,0.347651,0,0,70.88,56.34,45.5
4,13,19,0,0,0,0,0,0,0,0,0,0,0,0,0,3.23797,3.38393,0,8.95912,1.18991,0,0,0,1.18991,1.79864,0,0,69.62,55.95,45.68
4,13,20,0,0,0,0,0,0,0,0,0,0,0,0,6.39937,1.7678,0.286827,0,0,1.81411,0,0,1.79183,1.81411,1.88307,0,0,67.64,55.39,46.22
4,13,21,0,0,0,0,0,0,0,0,0,0,0,0,9.5101,2.14064,0,0,0,0.335611,0,0,11.5189,0.335611,0.895268,0,0,63.68,53.05,44.6
4,13,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.37121,0,0,0,1.37121,0,0,0,58.82,51.02,44.6
4,13,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.84,50.25,44.78
4,13,24,0,0,0,0,0,0.138742,0,0,0,0,0,0,0,0,0.632869,0,0,0,0,0,0,0,0,0,0,53.24,49.4,46.22
4,14,1,0,1.05014,0,0,0,0.805919,0,0,0,1.05014,0,0,11.5189,0.770794,0.985278,0,0,5.30132,0,0,0,5.30132,0,0,0,49.82,47.04,44.6
4,14,2,0,0,0,0,0,0,0,0,0,0,0,0,5.66829,7.35808,0,0,0,5.11032,0,0,0,5.11032,0,0,0,48.02,46.1,44.42
4,14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3.90438,0.72859,0,0,0.120653,0,0,0,0.120653,0,0,0,46.4,44.56,42.8
4,14,4,0,0,0,0,12.8678,0,3.29962,0,0,0,0,0,0,0,5.03532,0,15.3585,0,15.0896,0,0,0,0,0,0,46.22,44.48,42.8
4,14,5,0,0,0,0,0,0,0.80654,0,0,0,0,0,0,0,1.61793,0,1.06949,0.706291,15.5161,0,0,0.706291,0,0,0,44.42,43.52,42.62
4,14,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2.18965,1.85888,0,0,1.03277,14.9135,0,0,1.03277,0,0,1.30973,42.8,41.99,41.18
4,14,7,0,0,0,0,0,0,0,0,0,0,0,0,0,2.93725,3.8014,0,0,2.63409,0,0,0,2.63409,0,0,5.85223,42.8,42.71,42.62
4,14,8,0,0,0.897116,0,0,0,0,0,0,0,0,0,0,2.94096,3.33753,0,0,2.74951,0,0,0,2.74951,0,0,4.3333,43.52,42.44,41.36
4,14,9,0,0,2.09168,0,0,0,0,0,0,0,0,0,20.734,3.26542,1.21202,0,2.55975,2.68228,0,0,3.58365,2.68228,0.421904,0,1.67662,48.92,46.62,44.6
4,14,10,0,0,0,0,0,0,0,0,0,0,0,0,21.4954,1.85413,3.49511,0,12.0308,0,0,0,13.5667,0,1.72475,0,0,53.96,49,44.78
4,14,11,0,2.166,0,0,0,2.03579,0,0,0,2.166,3.1419,0,6.78656,2.61527,3.65626,0,0,1.65867,0,0,57.3205,1.65867,14.5579,0,0,57.92,51.56,46.4
4,14,12,0,0,0,0,0,0,0,0,0,0,1.16526,0,0,3.65391,2.89715,0,0,3.61463,0,0,7.97283,3.61463,15.0856,0,0,63.32,53.74,46.4
4,14,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.288128,1.04644,0,0,5.01874,0,0,8.95912,5.01874,15.549,0,0,68.18,55.64,46.22
4,14,14,0,0,0,0,0,0,0,0,0,0,0,0,4.35158,7.97332,0,0,0,6.91755,0,0,0,6.91755,0.160696,0,0,69.98,55.63,44.6
4,14,15,0,0,0,0,0,0,0,0,0,0,0,0,22.3459,4.53522,0.963455,0,0,4.65135,0,0,0,4.65135,0,0,0,71.6,56.31,44.78
4,14,16,0,0,0,0,0,0,0,0,0,0,0,0,29.8344,4.0414,4.08219,0,10.7509,1.19466,0.144451,0,0,1.19466,0,0,0,71.6,56.84,46.04
4,14,17,0,0,0,0,0,0,0,0,0,0,0,0,8.10965,2.88626,5.43338,0,3.58365,0,3.38094,0,12.5428,0,0,0,0,71.42,55.52,42.98
4,14,18,0,0,0,0,0,0,0,0,0,0,0,0,0,3.77792,6.12257,0,9.72705,1.98536,5.18655,0,0,1.98536,1.41114,0,0.216416,69.98,55.43,44.24
4,14,19,0,0,0,0,0,0,0,0,0,0,0,0,8.95912,0.072235,7.07856,0,2.81572,3.61494,3.39,0,0,3.61494,1.84332,0,0.583367,67.82,55.22,45.68
4,14,20,0,0,0,0,0,0,0,0,0,0,0,0,5.64737,0,4.46941,0,0,0.909364,1.91107,0,0,0.909364,1.37058,0,0,65.84,54.75,46.4
4,14,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0.465874,2.94193,0,0,2.09546,0.0969317,0,0,2.09546,1.65697,0,0,62.24,53.3,46.4
4,14,22,0,0,0,0,0,0,0,0,0,0,0,0,0,3.06828,0.415695,0,0,1.43689,0,0,0,1.43689,1.85325,0,0,58.64,51.85,46.4
4,14,23,0,0,0,0,0,0,0,0,0,0,0,0,14.0786,1.51631,0,0,11.7748,3.57886,0,0,9.47107,3.57886,1.3403,0,0,55.22,50.35,46.4
4,14,24,0,1.30256,0,0,0,0.137947,0,0,0,1.30256,0,0,9.40445,0,0.673184,0,1.79182,1.77761,0,0,5.88742,1.77761,0,0,0,53.6,49.64,46.4
4,15,1,0,0.219955,0,0,0,1.20635,0,0,0,0.219955,0,0,0,0,3.54561,0,0,0,0,0,0,0,0,0,0,52.88,49.24,46.22
4,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.20754,0,0,0,0,0,0,0,0,0,0,48.2,46.38,44.78
4,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1.84834,0.165788,0,0,5.62364,0,0,0,5.62364,0,0,0,47.84,46.88,46.04
4,15,4,0,0,0,0,0,0,3.17482,0,0,0,0,0,0,11.0749,0,0,119.571,7.09075,14.5731,0,0,7.09075,0,0,0,44.78,43.89,42.98
4,15,5,0,0,0,0,0,0,1.13816,0,0,0,0,0,0,5.78047,0,0,42.8083,3.9967,15.0528,0,0,3.9967,0,0,0,46.22,45.26,44.42
4,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,4.29621,1.15756,0,0,0,15.4852,0,0,0,0,0,0,44.6,43.72,42.8
4,15,7,1.53585,0,0.122773,0,0,0,0,0,0.255975,0,0,0,0,0,4.69007,0,0,0,0.0318523,0,0,0,0,0,14.9418,44.42,43.52,42.62
4,15,8,15.3585,3.22351,2.60573,0,11.5189,2.68689,2.10526,0,12.0308,3.22351,2.23664,0,0,0,4.92903,0,0,0,0,0,12.5428,0,0.747603,0,14.6866,43.7,42.71,41.72
4,15,9,3.31246,1.1078,2.24912,0,0,0.711751,0.424802,0,0,1.1078,1.08971,0,13.0547,0,2.40292,0,0,1.49595,0,0,1.27988,1.49595,1.78763,0,0.728831,50.36,48.24,46.4
4,15,10,0,0,0,0,0,0,0,0,0,0,0,0,35.0771,5.58888,2.17246,0,0,0,0,0,0,0,4.18703,0,0,54.5,50.13,46.58
4,15,11,0,0,0,0,0,0,0,0,9.43961,0,3.40809,0,25.3536,3.72749,1.89003,0,0,2.65198,0,0,76.7925,2.65198,13.7299,6.66424,0,61.16,53.61,48.02
4,15,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8104,0,0,1.86699,0,0,42.7503,1.86699,14.9734,0,0.494455,65.12,54.47,46.4
4,15,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.592777,1.8851,0,0,1.32661,0,0,0.865389,1.32661,15.4723,0,0,69.98,56.33,46.22
4,15,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1.36204,2.13926,0,0,4.39523,0,0,0,4.39523,0.769585,0,0,71.78,56.16,44.24
4,15,15,0,0,0,0,0,0,0,0,0,0,0,0,6.1434,0,3.6653,0,0,3.03312,0.49147,0,0,3.03312,0,0,0,73.4,55.81,41.72
4,15,16,0,0,0,0,0,0,0,0,0,0,0,0,15.3585,0,3.67976,0,0,1.76574,1.78964,0,0.767925,1.76574,0,0,1.34595,73.4,57.59,46.22
4,15,17,8.44717,1.74521,1.42654,0,8.44717,1.76609,1.47671,0,0,1.74521,1.47964,0,0.364639,1.99271,1.88154,0,0,9.76644,1.84754,0,13.0547,9.76644,0.406493,0,22.0442,73.4,57.06,44.96
4,15,18,1.77241,1.3941,1.99123,0,2.23048,1.40339,1.54905,0,0,1.3941,0.581058,0,0,10.4334,3.1649,0,12.0308,2.43339,1.91375,0,0,2.43339,1.79503,0,0.0367001,73.22,58.11,47.66
4,15,19,0,0,0,0,0,0,0,0,6.91132,0,0,0,0,4.78871,4.13183,0,0.767925,3.94644,0.0323774,0,0,3.94644,1.87916,0,2.87085,72.32,58.56,49.28
4,15,20,0,0,0,0,0,0,0,0,0,0,0,0,0,3.65105,4.92586,0,0,0,0,0,0,0,0.675541,0,2.80981,71.24,58.42,49.82
4,15,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.29439,0,0,0,0,0,0,0,0,0,5.57123,67.28,56.16,48.2
4,15,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.87055,0,0,0,0,0,0,0,0,0,0,62.42,54.12,48.02
4,15,23,0,0,0,0,0,0,0,0,0,0,0,0,0,3.69392,0.748648,0,0,0,0,0,0,0,0,0,0,60.44,52.5,46.22
4,15,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0.741363,1.49771,0,0,0,0,0,0,0,0,0,0.473045,57.02,50.24,44.6
4,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.69044,0.124172,0,0,0,0,0,0,0,0,0,0,54.68,49.23,44.6
4,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.930109,0.522937,0,0,2.32881,0,0,0,2.32881,0,0,0,50.18,47.31,44.78
4,16,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.88884,0,0,0,0,0,0,0,0,0,0,51.08,48.37,46.04
4,16,4,0,0,0,0,13.6422,0,2.2974,3.19595,0,0,0,0,0,0,0.303932,0,63.358,3.25607,14.5402,0,0,3.25607,0,0,0,46.4,44.65,42.98
4,16,5,0,0,0,0,0,0,1.84601,0,0,0,0,0,0,0,1.44065,0,20.6618,1.26949,15.011,0,0,1.26949,0,0,0.707744,46.4,45.35,44.42
4,16,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2.00287,1.05749,0,0,2.54509,15.4379,0,0,2.54509,0,0,0,46.22,44.48,42.8
4,16,7,0,2.04193,0,0,0,1.77735,0,0,0,2.04193,0,0,6.91132,1.11361,2.3641,0,0,2.53916,0.464995,0,0,2.53916,0.483543,0,1.52318,44.6,43.72,42.8
4,16,8,14.8465,3.88953,1.08042,6.89942,8.44717,3.31668,1.48096,0,13.8226,3.88953,1.17879,6.03339,16.1264,6.6184,2.5223,0,0,4.0547,1.76661,0,8.95912,4.0547,1.7422,0,47.4628,45.68,44.53,43.52
4,16,9,11.5345,2.76257,1.8602,2.17579,5.88742,1.97599,2.90035,0,8.87063,2.76257,2.21183,1.15189,22.3009,5.83534,3.51835,0,0,5.84525,1.83762,0,4.86352,5.84525,1.80768,0,4.9373,54.5,50.94,48.2
4,16,10,0,0,2.46914,0,0,0,0.346511,0,0,0,2.1686,0,8.95912,3.88677,7.77644,0,4.60755,0,1.89262,0,0,0,2.6578,0,0.537235,61.16,53.71,48.2
4,16,11,0,0,0,0,0,0,0,0,9.40021,0,3.41245,0,28.8166,0,6.67448,0,10.7509,0,1.90568,0,70.1372,0,14.4529,0,0.871542,65.12,55.31,48.2
4,16,12,0,0,0,0,0,0,0,0,0,0,0.147478,0,15.299,0,2.70359,0,0,0,0.0643393,0,32.1757,0,14.9604,0,6.69104,70.16,57.15,48.02
4,16,13,0,0,0,0,0,0,0,0,0,0,0,0,6.39937,3.56255,0.32725,0,0,1.86727,0,0,0,1.86727,15.3825,0,2.68579,73.58,57.74,46.4
4,16,14,0,0,0,0,0,0,0,0,0,0,0,0,18.315,4.47654,0.204261,0,0,5.34395,0,0,0,5.34395,2.02087,0,0.687952,75.56,58.56,46.58
4,16,15,0,0,0,0,0,0,0,0,0,0,0,0,21.2464,3.05783,2.66009,0,3.83962,2.30178,0.835938,0,0,2.30178,0,0,0,78.8,60.59,48.56
4,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.40632,0,9.47107,1.59659,3.57149,0,0,1.59659,0,0,1.0615,78.8,61.93,51.62
4,16,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.97356,0,0,2.16809,3.72871,0,0,2.16809,0,0,0.183363,78.8,61.14,49.82
4,16,18,0,0,0,0,0,0,0,0,0,0,0,0,12.7987,4.04214,5.52976,0,4.0956,8.69514,3.70971,0,0,8.69514,0.495836,0,0.137522,78.26,60.31,48.38
4,16,19,0,0,0,0,0,0,0.2601,0,0,0,0,0,2.33329,7.21982,3.78806,0,8.95912,5.21302,0,0,0,5.21302,1.80613,0,2.75736,76.82,59.24,47.12
4,16,20,7.42327,1.87859,1.61101,0,7.42327,1.95554,2.9364,0,0,1.87859,0.12841,0,0,3.78143,1.44333,0,0,3.34494,1.38646,0,0,3.34494,1.88958,0,11.6745,73.4,57.97,47.12
